"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Accessory Fragment","Genome Fragment","Order within Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","GCA_000307975.2_ASM30797v2","GCA_003012895.2_ASM301289v2","GCA_000015425.1_ASM1542v1","GCA_000189735.2_ASM18973v2","GCA_002009115.1_ASM200911v1","GCA_002762545.2_ASM276254v2","GCA_003359255.2_ASM335925v2","GCA_003627485.2_ASM362748v2","GCA_005280395.1_ASM528039v1","GCA_005280355.1_ASM528035v1"
"GCA_000189735.2_ASM18973v2_CDS_1298","persistent","","10","13","1.3","NA","NA","","","","143","1835","1394.92","GCA_000307975.2_ASM30797v2_CDS_2823","GCA_003012895.2_ASM301289v2_CDS_1988","GCA_000015425.1_ASM1542v1_CDS_1168","GCA_000189735.2_ASM18973v2_CDS_1298","GCA_002009115.1_ASM200911v1_CDS_0471","GCA_002762545.2_ASM276254v2_CDS_3273","GCA_003359255.2_ASM335925v2_CDS_2147" "GCA_003359255.2_ASM335925v2_CDS_2145" "GCA_003359255.2_ASM335925v2_CDS_2146","GCA_003627485.2_ASM362748v2_CDS_2900","GCA_005280395.1_ASM528039v1_CDS_2082" "GCA_005280395.1_ASM528039v1_CDS_2083","GCA_005280355.1_ASM528035v1_CDS_1526"
"GCA_002009115.1_ASM200911v1_CDS_3511","persistent","","10","10","1.0","NA","NA","","","","641","641","641.0","GCA_000307975.2_ASM30797v2_CDS_0875","GCA_003012895.2_ASM301289v2_CDS_2692","GCA_000015425.1_ASM1542v1_CDS_1993","GCA_000189735.2_ASM18973v2_CDS_2038","GCA_002009115.1_ASM200911v1_CDS_3511","GCA_002762545.2_ASM276254v2_CDS_3930","GCA_003359255.2_ASM335925v2_CDS_3187","GCA_003627485.2_ASM362748v2_CDS_2306","GCA_005280395.1_ASM528039v1_CDS_1202","GCA_005280355.1_ASM528035v1_CDS_0880"
"GCA_002009115.1_ASM200911v1_CDS_3543","persistent","","10","10","1.0","NA","NA","","","","1058","1058","1058.0","GCA_000307975.2_ASM30797v2_CDS_0846","GCA_003012895.2_ASM301289v2_CDS_2725","GCA_000015425.1_ASM1542v1_CDS_1965","GCA_000189735.2_ASM18973v2_CDS_2009","GCA_002009115.1_ASM200911v1_CDS_3543","GCA_002762545.2_ASM276254v2_CDS_3959","GCA_003359255.2_ASM335925v2_CDS_3144","GCA_003627485.2_ASM362748v2_CDS_2273","GCA_005280395.1_ASM528039v1_CDS_1234","GCA_005280355.1_ASM528035v1_CDS_0909"
"GCA_002009115.1_ASM200911v1_CDS_3607","persistent","","10","14","1.4","NA","NA","","","","182","1841","1271.64","GCA_000307975.2_ASM30797v2_CDS_0782","GCA_003012895.2_ASM301289v2_CDS_2793","GCA_000015425.1_ASM1542v1_CDS_1898" "GCA_000015425.1_ASM1542v1_CDS_1899","GCA_000189735.2_ASM18973v2_CDS_1945","GCA_002009115.1_ASM200911v1_CDS_3607","GCA_002762545.2_ASM276254v2_CDS_4024","GCA_003359255.2_ASM335925v2_CDS_3047" "GCA_003359255.2_ASM335925v2_CDS_3048" "GCA_003359255.2_ASM335925v2_CDS_3049" "GCA_003359255.2_ASM335925v2_CDS_3046","GCA_003627485.2_ASM362748v2_CDS_2209","GCA_005280395.1_ASM528039v1_CDS_1301","GCA_005280355.1_ASM528035v1_CDS_0975"
"GCA_002009115.1_ASM200911v1_CDS_3639","persistent","","9","9","1.0","NA","NA","","","","266","266","266.0","GCA_000307975.2_ASM30797v2_CDS_0752","GCA_003012895.2_ASM301289v2_CDS_2827","GCA_000015425.1_ASM1542v1_CDS_1864","GCA_000189735.2_ASM18973v2_CDS_1915","GCA_002009115.1_ASM200911v1_CDS_3639","GCA_002762545.2_ASM276254v2_CDS_4054","","GCA_003627485.2_ASM362748v2_CDS_2177","GCA_005280395.1_ASM528039v1_CDS_1333","GCA_005280355.1_ASM528035v1_CDS_1005"
"GCA_002009115.1_ASM200911v1_CDS_3671","persistent","","10","10","1.0","NA","NA","","","","443","443","443.0","GCA_000307975.2_ASM30797v2_CDS_0724","GCA_003012895.2_ASM301289v2_CDS_2861","GCA_000015425.1_ASM1542v1_CDS_1778","GCA_000189735.2_ASM18973v2_CDS_1887","GCA_002009115.1_ASM200911v1_CDS_3671","GCA_002762545.2_ASM276254v2_CDS_3167","GCA_003359255.2_ASM335925v2_CDS_2964","GCA_003627485.2_ASM362748v2_CDS_2089","GCA_005280395.1_ASM528039v1_CDS_1414","GCA_005280355.1_ASM528035v1_CDS_1033"
"GCA_002009115.1_ASM200911v1_CDS_3703","persistent","","10","10","1.0","NA","NA","","","","308","308","308.0","GCA_000307975.2_ASM30797v2_CDS_0692","GCA_003012895.2_ASM301289v2_CDS_2898","GCA_000015425.1_ASM1542v1_CDS_1745","GCA_000189735.2_ASM18973v2_CDS_1855","GCA_002009115.1_ASM200911v1_CDS_3703","GCA_002762545.2_ASM276254v2_CDS_3135","GCA_003359255.2_ASM335925v2_CDS_2920","GCA_003627485.2_ASM362748v2_CDS_2056","GCA_005280395.1_ASM528039v1_CDS_1449","GCA_005280355.1_ASM528035v1_CDS_1065"
"GCA_002009115.1_ASM200911v1_CDS_3767","cloud","","4","16","4.0","NA","NA","","","","194","1010","667.25","","","","GCA_000189735.2_ASM18973v2_CDS_4062" "GCA_000189735.2_ASM18973v2_CDS_3275","GCA_002009115.1_ASM200911v1_CDS_3767" "GCA_002009115.1_ASM200911v1_CDS_3769","","","GCA_003627485.2_ASM362748v2_CDS_0389" "GCA_003627485.2_ASM362748v2_CDS_0378" "GCA_003627485.2_ASM362748v2_CDS_2811" "GCA_003627485.2_ASM362748v2_CDS_1453" "GCA_003627485.2_ASM362748v2_CDS_2812" "GCA_003627485.2_ASM362748v2_CDS_0379" "GCA_003627485.2_ASM362748v2_CDS_0388" "GCA_003627485.2_ASM362748v2_CDS_1452","","GCA_005280355.1_ASM528035v1_CDS_3920" "GCA_005280355.1_ASM528035v1_CDS_2697" "GCA_005280355.1_ASM528035v1_CDS_2688" "GCA_005280355.1_ASM528035v1_CDS_2696"
"GCA_002009115.1_ASM200911v1_CDS_3799","shell","","4","4","1.0","NA","NA","","","","572","572","572.0","GCA_000307975.2_ASM30797v2_CDS_3723","","","GCA_000189735.2_ASM18973v2_CDS_4034","GCA_002009115.1_ASM200911v1_CDS_3799","","","","","GCA_005280355.1_ASM528035v1_CDS_3914"
"GCA_002762545.2_ASM276254v2_CDS_0008","cloud","","2","3","1.5","NA","NA","","","","299","302","301.0","","","","","","GCA_002762545.2_ASM276254v2_CDS_3223" "GCA_002762545.2_ASM276254v2_CDS_0008","GCA_003359255.2_ASM335925v2_CDS_2076","","",""
"GCA_002762545.2_ASM276254v2_CDS_0072","persistent","","9","18","2.0","NA","NA","","","","509","1106","1070.33","GCA_000307975.2_ASM30797v2_CDS_2612" "GCA_000307975.2_ASM30797v2_CDS_2647","","GCA_000015425.1_ASM1542v1_CDS_2351","GCA_000189735.2_ASM18973v2_CDS_2851" "GCA_000189735.2_ASM18973v2_CDS_1197","GCA_002009115.1_ASM200911v1_CDS_0530","GCA_002762545.2_ASM276254v2_CDS_2471" "GCA_002762545.2_ASM276254v2_CDS_3516" "GCA_002762545.2_ASM276254v2_CDS_0072","GCA_003359255.2_ASM335925v2_CDS_2002" "GCA_003359255.2_ASM335925v2_CDS_3772","GCA_003627485.2_ASM362748v2_CDS_2962" "GCA_003627485.2_ASM362748v2_CDS_1379","GCA_005280395.1_ASM528039v1_CDS_0821" "GCA_005280395.1_ASM528039v1_CDS_2140","GCA_005280355.1_ASM528035v1_CDS_1585" "GCA_005280355.1_ASM528035v1_CDS_4034" "GCA_005280355.1_ASM528035v1_CDS_3364"
"GCA_002762545.2_ASM276254v2_CDS_0296","persistent","","7","8","1.14","NA","NA","","","","200","200","200.0","GCA_000307975.2_ASM30797v2_CDS_2367","","","GCA_000189735.2_ASM18973v2_CDS_0960" "GCA_000189735.2_ASM18973v2_CDS_2452","GCA_002009115.1_ASM200911v1_CDS_0770","GCA_002762545.2_ASM276254v2_CDS_0296","","GCA_003627485.2_ASM362748v2_CDS_3798","GCA_005280395.1_ASM528039v1_CDS_2371","GCA_005280355.1_ASM528035v1_CDS_1823"
"GCA_002762545.2_ASM276254v2_CDS_0328","cloud","","2","3","1.5","NA","NA","","","","245","710","447.0","","","","","","GCA_002762545.2_ASM276254v2_CDS_0328","","GCA_003627485.2_ASM362748v2_CDS_3764" "GCA_003627485.2_ASM362748v2_CDS_3763","",""
"GCA_002762545.2_ASM276254v2_CDS_0392","persistent","","10","10","1.0","NA","NA","","","","881","881","881.0","GCA_000307975.2_ASM30797v2_CDS_3533","GCA_003012895.2_ASM301289v2_CDS_1790","GCA_000015425.1_ASM1542v1_CDS_0970","GCA_000189735.2_ASM18973v2_CDS_0867","GCA_002009115.1_ASM200911v1_CDS_0867","GCA_002762545.2_ASM276254v2_CDS_0392","GCA_003359255.2_ASM335925v2_CDS_4066","GCA_003627485.2_ASM362748v2_CDS_3699","GCA_005280395.1_ASM528039v1_CDS_2469","GCA_005280355.1_ASM528035v1_CDS_1920"
"GCA_002762545.2_ASM276254v2_CDS_0425","persistent","","10","10","1.0","NA","NA","","","","950","1055","960.5","GCA_000307975.2_ASM30797v2_CDS_1484","GCA_003012895.2_ASM301289v2_CDS_1754","GCA_000015425.1_ASM1542v1_CDS_0934","GCA_000189735.2_ASM18973v2_CDS_0836","GCA_002009115.1_ASM200911v1_CDS_0900","GCA_002762545.2_ASM276254v2_CDS_0425","GCA_003359255.2_ASM335925v2_CDS_4116","GCA_003627485.2_ASM362748v2_CDS_3666","GCA_005280395.1_ASM528039v1_CDS_2504","GCA_005280355.1_ASM528035v1_CDS_1955"
"GCA_002762545.2_ASM276254v2_CDS_0457","persistent","","10","11","1.1","NA","NA","","","","308","695","634.18","GCA_000307975.2_ASM30797v2_CDS_1452","GCA_003012895.2_ASM301289v2_CDS_1714","GCA_000015425.1_ASM1542v1_CDS_0899","GCA_000189735.2_ASM18973v2_CDS_0804","GCA_002009115.1_ASM200911v1_CDS_0932","GCA_002762545.2_ASM276254v2_CDS_0457","GCA_003359255.2_ASM335925v2_CDS_4159" "GCA_003359255.2_ASM335925v2_CDS_4158","GCA_003627485.2_ASM362748v2_CDS_3632","GCA_005280395.1_ASM528039v1_CDS_2537","GCA_005280355.1_ASM528035v1_CDS_1987"
"GCA_002762545.2_ASM276254v2_CDS_0489","persistent","","10","10","1.0","NA","NA","","","","887","887","887.0","GCA_000307975.2_ASM30797v2_CDS_1421","GCA_003012895.2_ASM301289v2_CDS_1679","GCA_000015425.1_ASM1542v1_CDS_0866","GCA_000189735.2_ASM18973v2_CDS_0773","GCA_002009115.1_ASM200911v1_CDS_0963","GCA_002762545.2_ASM276254v2_CDS_0489","GCA_003359255.2_ASM335925v2_CDS_4204","GCA_003627485.2_ASM362748v2_CDS_3599","GCA_005280395.1_ASM528039v1_CDS_2568","GCA_005280355.1_ASM528035v1_CDS_2018"
"GCA_002762545.2_ASM276254v2_CDS_0521","shell","","7","7","1.0","NA","NA","","","","194","701","628.57","GCA_000307975.2_ASM30797v2_CDS_1392","","","GCA_000189735.2_ASM18973v2_CDS_0744","GCA_002009115.1_ASM200911v1_CDS_0993","GCA_002762545.2_ASM276254v2_CDS_0521","GCA_003359255.2_ASM335925v2_CDS_4248","GCA_003627485.2_ASM362748v2_CDS_3567","","GCA_005280355.1_ASM528035v1_CDS_2049"
"GCA_002762545.2_ASM276254v2_CDS_0618","persistent","","9","9","1.0","NA","NA","","","","245","254","246.67","GCA_000307975.2_ASM30797v2_CDS_2031","GCA_003012895.2_ASM301289v2_CDS_1575","GCA_000015425.1_ASM1542v1_CDS_0621","GCA_000189735.2_ASM18973v2_CDS_0654","GCA_002009115.1_ASM200911v1_CDS_1093","GCA_002762545.2_ASM276254v2_CDS_0618","","GCA_003627485.2_ASM362748v2_CDS_3471","GCA_005280395.1_ASM528039v1_CDS_2678","GCA_005280355.1_ASM528035v1_CDS_2147"
"GCA_002762545.2_ASM276254v2_CDS_0650","persistent","","10","10","1.0","NA","NA","","","","794","794","794.0","GCA_000307975.2_ASM30797v2_CDS_1999","GCA_003012895.2_ASM301289v2_CDS_1536","GCA_000015425.1_ASM1542v1_CDS_0586","GCA_000189735.2_ASM18973v2_CDS_0622","GCA_002009115.1_ASM200911v1_CDS_1127","GCA_002762545.2_ASM276254v2_CDS_0650","GCA_003359255.2_ASM335925v2_CDS_4416","GCA_003627485.2_ASM362748v2_CDS_3439","GCA_005280395.1_ASM528039v1_CDS_2710","GCA_005280355.1_ASM528035v1_CDS_2179"
"GCA_002762545.2_ASM276254v2_CDS_0682","persistent","","10","10","1.0","NA","NA","","","","1406","1406","1406.0","GCA_000307975.2_ASM30797v2_CDS_1967","GCA_003012895.2_ASM301289v2_CDS_1478","GCA_000015425.1_ASM1542v1_CDS_0548","GCA_000189735.2_ASM18973v2_CDS_0590","GCA_002009115.1_ASM200911v1_CDS_1159","GCA_002762545.2_ASM276254v2_CDS_0682","GCA_003359255.2_ASM335925v2_CDS_4466","GCA_003627485.2_ASM362748v2_CDS_3407","GCA_005280395.1_ASM528039v1_CDS_2743","GCA_005280355.1_ASM528035v1_CDS_2213"
"GCA_002762545.2_ASM276254v2_CDS_0714","persistent","","10","11","1.1","NA","NA","","","","236","1292","1160.55","GCA_000307975.2_ASM30797v2_CDS_1936","GCA_003012895.2_ASM301289v2_CDS_1465","GCA_000015425.1_ASM1542v1_CDS_0517","GCA_000189735.2_ASM18973v2_CDS_0559","GCA_002009115.1_ASM200911v1_CDS_1190","GCA_002762545.2_ASM276254v2_CDS_0714","GCA_003359255.2_ASM335925v2_CDS_4516" "GCA_003359255.2_ASM335925v2_CDS_4514","GCA_003627485.2_ASM362748v2_CDS_3376","GCA_005280395.1_ASM528039v1_CDS_2755","GCA_005280355.1_ASM528035v1_CDS_2244"
"GCA_002762545.2_ASM276254v2_CDS_0746","persistent","","10","11","1.1","NA","NA","","","","215","593","539.27","GCA_000307975.2_ASM30797v2_CDS_0416","GCA_003012895.2_ASM301289v2_CDS_1431","GCA_000015425.1_ASM1542v1_CDS_0483","GCA_000189735.2_ASM18973v2_CDS_0528","GCA_002009115.1_ASM200911v1_CDS_1229","GCA_002762545.2_ASM276254v2_CDS_0746","GCA_003359255.2_ASM335925v2_CDS_4564" "GCA_003359255.2_ASM335925v2_CDS_4563","GCA_003627485.2_ASM362748v2_CDS_3344","GCA_005280395.1_ASM528039v1_CDS_2786","GCA_005280355.1_ASM528035v1_CDS_2280"
"GCA_002762545.2_ASM276254v2_CDS_0874","persistent","","10","11","1.1","NA","NA","","","","614","1502","1364.55","GCA_000307975.2_ASM30797v2_CDS_1680","GCA_003012895.2_ASM301289v2_CDS_1293","GCA_000015425.1_ASM1542v1_CDS_0357","GCA_000189735.2_ASM18973v2_CDS_0401","GCA_002009115.1_ASM200911v1_CDS_1355","GCA_002762545.2_ASM276254v2_CDS_0874","GCA_003359255.2_ASM335925v2_CDS_4754","GCA_003627485.2_ASM362748v2_CDS_3220" "GCA_003627485.2_ASM362748v2_CDS_3219","GCA_005280395.1_ASM528039v1_CDS_2918","GCA_005280355.1_ASM528035v1_CDS_2403"
"GCA_002762545.2_ASM276254v2_CDS_0906","persistent","","10","11","1.1","NA","NA","","","","263","794","715.45","GCA_000307975.2_ASM30797v2_CDS_1712","GCA_003012895.2_ASM301289v2_CDS_1258" "GCA_003012895.2_ASM301289v2_CDS_1259","GCA_000015425.1_ASM1542v1_CDS_0323","GCA_000189735.2_ASM18973v2_CDS_0368","GCA_002009115.1_ASM200911v1_CDS_1387","GCA_002762545.2_ASM276254v2_CDS_0906","GCA_003359255.2_ASM335925v2_CDS_4802","GCA_003627485.2_ASM362748v2_CDS_3187","GCA_005280395.1_ASM528039v1_CDS_2950","GCA_005280355.1_ASM528035v1_CDS_2435"
"GCA_002762545.2_ASM276254v2_CDS_1035","cloud","","1","1","1.0","NA","NA","","","","602","602","602.0","","","","","","GCA_002762545.2_ASM276254v2_CDS_1035","","","",""
"GCA_002762545.2_ASM276254v2_CDS_1099","cloud","","1","1","1.0","NA","NA","","","","92","92","92.0","","","","","","GCA_002762545.2_ASM276254v2_CDS_1099","","","",""
"GCA_002762545.2_ASM276254v2_CDS_1131","persistent","","10","10","1.0","NA","NA","","","","542","542","542.0","GCA_000307975.2_ASM30797v2_CDS_3246","GCA_003012895.2_ASM301289v2_CDS_1120","GCA_000015425.1_ASM1542v1_CDS_0188","GCA_000189735.2_ASM18973v2_CDS_0197","GCA_002009115.1_ASM200911v1_CDS_1562","GCA_002762545.2_ASM276254v2_CDS_1131","GCA_003359255.2_ASM335925v2_CDS_5010","GCA_003627485.2_ASM362748v2_CDS_0058","GCA_005280395.1_ASM528039v1_CDS_3090","GCA_005280355.1_ASM528035v1_CDS_2592"
"GCA_002762545.2_ASM276254v2_CDS_1163","persistent","","10","13","1.3","NA","NA","","","","407","1790","1357.31","GCA_000307975.2_ASM30797v2_CDS_0913","GCA_003012895.2_ASM301289v2_CDS_1086","GCA_000015425.1_ASM1542v1_CDS_0153" "GCA_000015425.1_ASM1542v1_CDS_0154","GCA_000189735.2_ASM18973v2_CDS_0165","GCA_002009115.1_ASM200911v1_CDS_1598","GCA_002762545.2_ASM276254v2_CDS_1163","GCA_003359255.2_ASM335925v2_CDS_5052" "GCA_003359255.2_ASM335925v2_CDS_5051","GCA_003627485.2_ASM362748v2_CDS_0091","GCA_005280395.1_ASM528039v1_CDS_3127" "GCA_005280395.1_ASM528039v1_CDS_3126","GCA_005280355.1_ASM528035v1_CDS_2625"
"GCA_002762545.2_ASM276254v2_CDS_1196","persistent","","10","11","1.1","NA","NA","","","","290","773","700.45","GCA_000307975.2_ASM30797v2_CDS_0944","GCA_003012895.2_ASM301289v2_CDS_1064","GCA_000015425.1_ASM1542v1_CDS_0122","GCA_000189735.2_ASM18973v2_CDS_0135","GCA_002009115.1_ASM200911v1_CDS_1630","GCA_002762545.2_ASM276254v2_CDS_1196","GCA_003359255.2_ASM335925v2_CDS_5081" "GCA_003359255.2_ASM335925v2_CDS_5080","GCA_003627485.2_ASM362748v2_CDS_0122","GCA_005280395.1_ASM528039v1_CDS_3160","GCA_005280355.1_ASM528035v1_CDS_2721"
"GCA_002762545.2_ASM276254v2_CDS_1260","cloud","","4","4","1.0","NA","NA","","","","1580","1580","1580.0","","","","","","GCA_002762545.2_ASM276254v2_CDS_1260","","GCA_003627485.2_ASM362748v2_CDS_0173","GCA_005280395.1_ASM528039v1_CDS_3220","GCA_005280355.1_ASM528035v1_CDS_2781"
"GCA_002762545.2_ASM276254v2_CDS_1356","persistent","","10","11","1.1","NA","NA","","","","395","1070","968.55","GCA_000307975.2_ASM30797v2_CDS_1871","GCA_003012895.2_ASM301289v2_CDS_0957","GCA_000015425.1_ASM1542v1_CDS_3380","GCA_000189735.2_ASM18973v2_CDS_0045","GCA_002009115.1_ASM200911v1_CDS_1720","GCA_002762545.2_ASM276254v2_CDS_1356","GCA_003359255.2_ASM335925v2_CDS_5210" "GCA_003359255.2_ASM335925v2_CDS_5209","GCA_003627485.2_ASM362748v2_CDS_0226","GCA_005280395.1_ASM528039v1_CDS_3271","GCA_005280355.1_ASM528035v1_CDS_3835"
"GCA_002762545.2_ASM276254v2_CDS_1388","persistent","","10","10","1.0","NA","NA","","","","179","362","343.7","GCA_000307975.2_ASM30797v2_CDS_0031","GCA_003012895.2_ASM301289v2_CDS_0854","GCA_000015425.1_ASM1542v1_CDS_3889","GCA_000189735.2_ASM18973v2_CDS_3926","GCA_002009115.1_ASM200911v1_CDS_1800","GCA_002762545.2_ASM276254v2_CDS_1388","GCA_003359255.2_ASM335925v2_CDS_0074","GCA_003627485.2_ASM362748v2_CDS_0308","GCA_005280395.1_ASM528039v1_CDS_3361","GCA_005280355.1_ASM528035v1_CDS_3802"
"GCA_002762545.2_ASM276254v2_CDS_1452","persistent","","10","10","1.0","NA","NA","","","","644","731","674.3","GCA_000307975.2_ASM30797v2_CDS_0086","GCA_003012895.2_ASM301289v2_CDS_0765","GCA_000015425.1_ASM1542v1_CDS_3826","GCA_000189735.2_ASM18973v2_CDS_3871","GCA_002009115.1_ASM200911v1_CDS_1856","GCA_002762545.2_ASM276254v2_CDS_1452","GCA_003359255.2_ASM335925v2_CDS_0150","GCA_003627485.2_ASM362748v2_CDS_0366","GCA_005280395.1_ASM528039v1_CDS_3417","GCA_005280355.1_ASM528035v1_CDS_3745"
"GCA_002762545.2_ASM276254v2_CDS_1484","persistent","","10","10","1.0","NA","NA","","","","767","767","767.0","GCA_000307975.2_ASM30797v2_CDS_0112","GCA_003012895.2_ASM301289v2_CDS_0736","GCA_000015425.1_ASM1542v1_CDS_3794","GCA_000189735.2_ASM18973v2_CDS_3844","GCA_002009115.1_ASM200911v1_CDS_1884","GCA_002762545.2_ASM276254v2_CDS_1484","GCA_003359255.2_ASM335925v2_CDS_0182","GCA_003627485.2_ASM362748v2_CDS_0408","GCA_005280395.1_ASM528039v1_CDS_3454","GCA_005280355.1_ASM528035v1_CDS_3717"
"GCA_002762545.2_ASM276254v2_CDS_1516","persistent","","10","10","1.0","NA","NA","","","","389","767","729.2","GCA_000307975.2_ASM30797v2_CDS_0143","GCA_003012895.2_ASM301289v2_CDS_0700","GCA_000015425.1_ASM1542v1_CDS_3760","GCA_000189735.2_ASM18973v2_CDS_3813","GCA_002009115.1_ASM200911v1_CDS_1917","GCA_002762545.2_ASM276254v2_CDS_1516","GCA_003359255.2_ASM335925v2_CDS_0227","GCA_003627485.2_ASM362748v2_CDS_0441","GCA_005280395.1_ASM528039v1_CDS_3486","GCA_005280355.1_ASM528035v1_CDS_3686"
"GCA_002762545.2_ASM276254v2_CDS_1580","persistent","","8","8","1.0","NA","NA","","","","557","557","557.0","GCA_000307975.2_ASM30797v2_CDS_0644","","GCA_000015425.1_ASM1542v1_CDS_3694","GCA_000189735.2_ASM18973v2_CDS_3754","GCA_002009115.1_ASM200911v1_CDS_1978","GCA_002762545.2_ASM276254v2_CDS_1580","GCA_003359255.2_ASM335925v2_CDS_0329","","GCA_005280395.1_ASM528039v1_CDS_3560","GCA_005280355.1_ASM528035v1_CDS_3625"
"GCA_002762545.2_ASM276254v2_CDS_1612","persistent","","10","11","1.1","NA","NA","","","","764","1661","1515.91","GCA_000307975.2_ASM30797v2_CDS_1757","GCA_003012895.2_ASM301289v2_CDS_0582","GCA_000015425.1_ASM1542v1_CDS_3655","GCA_000189735.2_ASM18973v2_CDS_3721","GCA_002009115.1_ASM200911v1_CDS_2010","GCA_002762545.2_ASM276254v2_CDS_1612","GCA_003359255.2_ASM335925v2_CDS_0380" "GCA_003359255.2_ASM335925v2_CDS_0381","GCA_003627485.2_ASM362748v2_CDS_0537","GCA_005280395.1_ASM528039v1_CDS_3594","GCA_005280355.1_ASM528035v1_CDS_3593"
"GCA_002762545.2_ASM276254v2_CDS_1644","persistent","","10","11","1.1","NA","NA","","","","242","569","514.73","GCA_000307975.2_ASM30797v2_CDS_1850","GCA_003012895.2_ASM301289v2_CDS_0550","GCA_000015425.1_ASM1542v1_CDS_3623","GCA_000189735.2_ASM18973v2_CDS_3689","GCA_002009115.1_ASM200911v1_CDS_2042","GCA_002762545.2_ASM276254v2_CDS_1644","GCA_003359255.2_ASM335925v2_CDS_0426" "GCA_003359255.2_ASM335925v2_CDS_0425","GCA_003627485.2_ASM362748v2_CDS_0569","GCA_005280395.1_ASM528039v1_CDS_3623","GCA_005280355.1_ASM528035v1_CDS_3561"
"GCA_002762545.2_ASM276254v2_CDS_1676","persistent","","10","10","1.0","NA","NA","","","","368","368","368.0","GCA_000307975.2_ASM30797v2_CDS_1821","GCA_003012895.2_ASM301289v2_CDS_0518","GCA_000015425.1_ASM1542v1_CDS_3595","GCA_000189735.2_ASM18973v2_CDS_3660","GCA_002009115.1_ASM200911v1_CDS_2073","GCA_002762545.2_ASM276254v2_CDS_1676","GCA_003359255.2_ASM335925v2_CDS_0466","GCA_003627485.2_ASM362748v2_CDS_0603","GCA_005280395.1_ASM528039v1_CDS_3656","GCA_005280355.1_ASM528035v1_CDS_3524"
"GCA_002762545.2_ASM276254v2_CDS_1708","persistent","","10","10","1.0","NA","NA","","","","974","974","974.0","GCA_000307975.2_ASM30797v2_CDS_1791","GCA_003012895.2_ASM301289v2_CDS_0484","GCA_000015425.1_ASM1542v1_CDS_3562","GCA_000189735.2_ASM18973v2_CDS_3630","GCA_002009115.1_ASM200911v1_CDS_2105","GCA_002762545.2_ASM276254v2_CDS_1708","GCA_003359255.2_ASM335925v2_CDS_0509","GCA_003627485.2_ASM362748v2_CDS_0635","GCA_005280395.1_ASM528039v1_CDS_3686","GCA_005280355.1_ASM528035v1_CDS_3493"
"GCA_002762545.2_ASM276254v2_CDS_1740","persistent","","10","11","1.1","NA","NA","","","","233","641","578.27","GCA_000307975.2_ASM30797v2_CDS_2100","GCA_003012895.2_ASM301289v2_CDS_0444","GCA_000015425.1_ASM1542v1_CDS_3531","GCA_000189735.2_ASM18973v2_CDS_3601","GCA_002009115.1_ASM200911v1_CDS_2137","GCA_002762545.2_ASM276254v2_CDS_1740","GCA_003359255.2_ASM335925v2_CDS_0553","GCA_003627485.2_ASM362748v2_CDS_0668","GCA_005280395.1_ASM528039v1_CDS_3719","GCA_005280355.1_ASM528035v1_CDS_3463" "GCA_005280355.1_ASM528035v1_CDS_3462"
"GCA_002762545.2_ASM276254v2_CDS_1933","persistent","","10","11","1.1","NA","NA","","","","206","860","759.36","GCA_000307975.2_ASM30797v2_CDS_2182","GCA_003012895.2_ASM301289v2_CDS_0241","GCA_000015425.1_ASM1542v1_CDS_3254","GCA_000189735.2_ASM18973v2_CDS_3412","GCA_002009115.1_ASM200911v1_CDS_2332","GCA_002762545.2_ASM276254v2_CDS_1933","GCA_003359255.2_ASM335925v2_CDS_0814" "GCA_003359255.2_ASM335925v2_CDS_0813","GCA_003627485.2_ASM362748v2_CDS_0861","GCA_005280395.1_ASM528039v1_CDS_3920","GCA_005280355.1_ASM528035v1_CDS_2969"
"GCA_002762545.2_ASM276254v2_CDS_1965","persistent","","10","11","1.1","NA","NA","","","","245","710","645.64","GCA_000307975.2_ASM30797v2_CDS_0399","GCA_003012895.2_ASM301289v2_CDS_0207","GCA_000015425.1_ASM1542v1_CDS_3222","GCA_000189735.2_ASM18973v2_CDS_3382","GCA_002009115.1_ASM200911v1_CDS_2366","GCA_002762545.2_ASM276254v2_CDS_1965","GCA_003359255.2_ASM335925v2_CDS_0859" "GCA_003359255.2_ASM335925v2_CDS_0858","GCA_003627485.2_ASM362748v2_CDS_0896","GCA_005280395.1_ASM528039v1_CDS_3952","GCA_005280355.1_ASM528035v1_CDS_3002"
"GCA_002762545.2_ASM276254v2_CDS_1997","persistent","","7","9","1.29","NA","NA","","","","206","1196","917.0","GCA_000307975.2_ASM30797v2_CDS_3212","","","GCA_000189735.2_ASM18973v2_CDS_3351","GCA_002009115.1_ASM200911v1_CDS_2400","GCA_002762545.2_ASM276254v2_CDS_1997","GCA_003359255.2_ASM335925v2_CDS_0911" "GCA_003359255.2_ASM335925v2_CDS_0912" "GCA_003359255.2_ASM335925v2_CDS_0910","GCA_003627485.2_ASM362748v2_CDS_0927","","GCA_005280355.1_ASM528035v1_CDS_3033"
