"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Accessory Fragment","Genome Fragment","Order within Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","GCF_009914415.1_ASM991441v1","GCF_009914435.1_ASM991443v1","GCF_009914475.1_ASM991447v1","GCA_010918035.1_ASM1091803v1","GCF_009914375.1_ASM991437v1","GCF_002953575.2_ASM295357v2","GCF_009734145.1_ASM973414v1","GCF_009914395.1_ASM991439v1","GCF_009296145.1_ASM929614v1","GCF_010917815.1_ASM1091781v1"
"GCF_002953575.2_ASM295357v2_CDS_2673","persistent","","10","10","1.0","NA","NA","","","","269","269","269.0","GCF_009914415.1_ASM991441v1_CDS_2493","GCF_009914435.1_ASM991443v1_CDS_2456","GCF_009914475.1_ASM991447v1_CDS_2670","GCA_010918035.1_ASM1091803v1_CDS_0148","GCF_009914375.1_ASM991437v1_CDS_0256","GCF_002953575.2_ASM295357v2_CDS_2673","GCF_009734145.1_ASM973414v1_CDS_0346","GCF_009914395.1_ASM991439v1_CDS_2455","GCF_009296145.1_ASM929614v1_CDS_0347","GCF_010917815.1_ASM1091781v1_CDS_0335"
"GCF_002953575.2_ASM295357v2_CDS_2705","persistent","","10","10","1.0","NA","NA","","","","752","752","752.0","GCF_009914415.1_ASM991441v1_CDS_2526","GCF_009914435.1_ASM991443v1_CDS_2488","GCF_009914475.1_ASM991447v1_CDS_2637","GCA_010918035.1_ASM1091803v1_CDS_0117","GCF_009914375.1_ASM991437v1_CDS_0288","GCF_002953575.2_ASM295357v2_CDS_2705","GCF_009734145.1_ASM973414v1_CDS_0314","GCF_009914395.1_ASM991439v1_CDS_2487","GCF_009296145.1_ASM929614v1_CDS_0315","GCF_010917815.1_ASM1091781v1_CDS_0304"
"GCF_002953575.2_ASM295357v2_CDS_2737","persistent","","10","10","1.0","NA","NA","","","","356","356","356.0","GCF_009914415.1_ASM991441v1_CDS_2556","GCF_009914435.1_ASM991443v1_CDS_2522","GCF_009914475.1_ASM991447v1_CDS_2607","GCA_010918035.1_ASM1091803v1_CDS_0087","GCF_009914375.1_ASM991437v1_CDS_0320","GCF_002953575.2_ASM295357v2_CDS_2737","GCF_009734145.1_ASM973414v1_CDS_0282","GCF_009914395.1_ASM991439v1_CDS_2517","GCF_009296145.1_ASM929614v1_CDS_0279","GCF_010917815.1_ASM1091781v1_CDS_0272"
"GCF_002953575.2_ASM295357v2_CDS_2769","persistent","","10","10","1.0","NA","NA","","","","527","527","527.0","GCF_009914415.1_ASM991441v1_CDS_2588","GCF_009914435.1_ASM991443v1_CDS_2554","GCF_009914475.1_ASM991447v1_CDS_2575","GCA_010918035.1_ASM1091803v1_CDS_0055","GCF_009914375.1_ASM991437v1_CDS_0352","GCF_002953575.2_ASM295357v2_CDS_2769","GCF_009734145.1_ASM973414v1_CDS_0249","GCF_009914395.1_ASM991439v1_CDS_2549","GCF_009296145.1_ASM929614v1_CDS_0245","GCF_010917815.1_ASM1091781v1_CDS_0234"
"GCF_002953575.2_ASM295357v2_CDS_2833","persistent","","10","10","1.0","NA","NA","","","","524","524","524.0","GCF_009914415.1_ASM991441v1_CDS_2624","GCF_009914435.1_ASM991443v1_CDS_2589","GCF_009914475.1_ASM991447v1_CDS_2539","GCA_010918035.1_ASM1091803v1_CDS_0020","GCF_009914375.1_ASM991437v1_CDS_0387","GCF_002953575.2_ASM295357v2_CDS_2833","GCF_009734145.1_ASM973414v1_CDS_0214","GCF_009914395.1_ASM991439v1_CDS_2584","GCF_009296145.1_ASM929614v1_CDS_0210","GCF_010917815.1_ASM1091781v1_CDS_0199"
"GCF_002953575.2_ASM295357v2_CDS_2897","persistent","","10","10","1.0","NA","NA","","","","593","593","593.0","GCF_009914415.1_ASM991441v1_CDS_2687","GCF_009914435.1_ASM991443v1_CDS_2651","GCF_009914475.1_ASM991447v1_CDS_2476","GCA_010918035.1_ASM1091803v1_CDS_2930","GCF_009914375.1_ASM991437v1_CDS_0447","GCF_002953575.2_ASM295357v2_CDS_2897","GCF_009734145.1_ASM973414v1_CDS_0134","GCF_009914395.1_ASM991439v1_CDS_2642","GCF_009296145.1_ASM929614v1_CDS_0142","GCF_010917815.1_ASM1091781v1_CDS_0128"
"GCF_002953575.2_ASM295357v2_CDS_2929","cloud","","1","1","1.0","NA","NA","","","","1220","1220","1220.0","","","","","","GCF_002953575.2_ASM295357v2_CDS_2929","","","",""
"GCF_002953575.2_ASM295357v2_CDS_2961","persistent","","10","10","1.0","NA","NA","","","","1451","1451","1451.0","GCF_009914415.1_ASM991441v1_CDS_0015","GCF_009914435.1_ASM991443v1_CDS_2710","GCF_009914475.1_ASM991447v1_CDS_2339","GCA_010918035.1_ASM1091803v1_CDS_2767","GCF_009914375.1_ASM991437v1_CDS_0558","GCF_002953575.2_ASM295357v2_CDS_2961","GCF_009734145.1_ASM973414v1_CDS_0023","GCF_009914395.1_ASM991439v1_CDS_2752","GCF_009296145.1_ASM929614v1_CDS_0027","GCF_010917815.1_ASM1091781v1_CDS_0021"
"GCF_002953575.2_ASM295357v2_CDS_2993","persistent","","10","10","1.0","NA","NA","","","","1142","1142","1142.0","GCF_009914415.1_ASM991441v1_CDS_0049","GCF_009914435.1_ASM991443v1_CDS_2739","GCF_009914475.1_ASM991447v1_CDS_2305","GCA_010918035.1_ASM1091803v1_CDS_2733","GCF_009914375.1_ASM991437v1_CDS_0586","GCF_002953575.2_ASM295357v2_CDS_2993","GCF_009734145.1_ASM973414v1_CDS_3116","GCF_009914395.1_ASM991439v1_CDS_2786","GCF_009296145.1_ASM929614v1_CDS_2925","GCF_010917815.1_ASM1091781v1_CDS_2947"
"GCF_009734145.1_ASM973414v1_CDS_0058","cloud","","1","1","1.0","NA","NA","","","","1286","1286","1286.0","","","","","","","GCF_009734145.1_ASM973414v1_CDS_0058","","",""
"GCF_009734145.1_ASM973414v1_CDS_0154","persistent","","10","10","1.0","NA","NA","","","","791","791","791.0","GCF_009914415.1_ASM991441v1_CDS_2667","GCF_009914435.1_ASM991443v1_CDS_2633","GCF_009914475.1_ASM991447v1_CDS_2496","GCA_010918035.1_ASM1091803v1_CDS_2949","GCF_009914375.1_ASM991437v1_CDS_0432","GCF_002953575.2_ASM295357v2_CDS_2878","GCF_009734145.1_ASM973414v1_CDS_0154","GCF_009914395.1_ASM991439v1_CDS_2627","GCF_009296145.1_ASM929614v1_CDS_0168","GCF_010917815.1_ASM1091781v1_CDS_0156"
"GCF_009734145.1_ASM973414v1_CDS_0186","persistent","","10","10","1.0","NA","NA","","","","1157","1157","1157.0","GCF_009914415.1_ASM991441v1_CDS_2647","GCF_009914435.1_ASM991443v1_CDS_2612","GCF_009914475.1_ASM991447v1_CDS_2516","GCA_010918035.1_ASM1091803v1_CDS_2969","GCF_009914375.1_ASM991437v1_CDS_0410","GCF_002953575.2_ASM295357v2_CDS_2856","GCF_009734145.1_ASM973414v1_CDS_0186","GCF_009914395.1_ASM991439v1_CDS_2608","GCF_009296145.1_ASM929614v1_CDS_0187","GCF_010917815.1_ASM1091781v1_CDS_0176"
"GCF_009734145.1_ASM973414v1_CDS_0250","persistent","","10","10","1.0","NA","NA","","","","803","803","803.0","GCF_009914415.1_ASM991441v1_CDS_2587","GCF_009914435.1_ASM991443v1_CDS_2553","GCF_009914475.1_ASM991447v1_CDS_2576","GCA_010918035.1_ASM1091803v1_CDS_0056","GCF_009914375.1_ASM991437v1_CDS_0351","GCF_002953575.2_ASM295357v2_CDS_2768","GCF_009734145.1_ASM973414v1_CDS_0250","GCF_009914395.1_ASM991439v1_CDS_2548","GCF_009296145.1_ASM929614v1_CDS_0246","GCF_010917815.1_ASM1091781v1_CDS_0235"
"GCF_009734145.1_ASM973414v1_CDS_0506","cloud","","5","17","3.4","NA","NA","","","","137","137","137.0","GCF_009914415.1_ASM991441v1_CDS_2700" "GCF_009914415.1_ASM991441v1_CDS_2714","","GCF_009914475.1_ASM991447v1_CDS_2449" "GCF_009914475.1_ASM991447v1_CDS_2463","","GCF_009914375.1_ASM991437v1_CDS_0837" "GCF_009914375.1_ASM991437v1_CDS_0845" "GCF_009914375.1_ASM991437v1_CDS_2457" "GCF_009914375.1_ASM991437v1_CDS_0057" "GCF_009914375.1_ASM991437v1_CDS_0729","","GCF_009734145.1_ASM973414v1_CDS_1902" "GCF_009734145.1_ASM973414v1_CDS_2500" "GCF_009734145.1_ASM973414v1_CDS_0506" "GCF_009734145.1_ASM973414v1_CDS_2540" "GCF_009734145.1_ASM973414v1_CDS_1424" "GCF_009734145.1_ASM973414v1_CDS_1607" "GCF_009734145.1_ASM973414v1_CDS_1979","","GCF_009296145.1_ASM929614v1_CDS_0098",""
"GCF_009734145.1_ASM973414v1_CDS_0570","persistent","","10","10","1.0","NA","NA","","","","980","980","980.0","GCF_009914415.1_ASM991441v1_CDS_2273","GCF_009914435.1_ASM991443v1_CDS_2237","GCF_009914475.1_ASM991447v1_CDS_0082","GCA_010918035.1_ASM1091803v1_CDS_0376","GCF_009914375.1_ASM991437v1_CDS_0021","GCF_002953575.2_ASM295357v2_CDS_2464","GCF_009734145.1_ASM973414v1_CDS_0570","GCF_009914395.1_ASM991439v1_CDS_2237","GCF_009296145.1_ASM929614v1_CDS_0582","GCF_010917815.1_ASM1091781v1_CDS_0550"
"GCF_009734145.1_ASM973414v1_CDS_0634","persistent","","10","10","1.0","NA","NA","","","","1112","1112","1112.0","GCF_009914415.1_ASM991441v1_CDS_0671","GCF_009914435.1_ASM991443v1_CDS_0575","GCF_009914475.1_ASM991447v1_CDS_1682","GCA_010918035.1_ASM1091803v1_CDS_2083","GCF_009914375.1_ASM991437v1_CDS_1245","GCF_002953575.2_ASM295357v2_CDS_2400","GCF_009734145.1_ASM973414v1_CDS_0634","GCF_009914395.1_ASM991439v1_CDS_0574","GCF_009296145.1_ASM929614v1_CDS_2289","GCF_010917815.1_ASM1091781v1_CDS_2311"
"GCF_009734145.1_ASM973414v1_CDS_0666","persistent","","10","10","1.0","NA","NA","","","","323","323","323.0","GCF_009914415.1_ASM991441v1_CDS_0702","GCF_009914435.1_ASM991443v1_CDS_0608","GCF_009914475.1_ASM991447v1_CDS_1651","GCA_010918035.1_ASM1091803v1_CDS_2048","GCF_009914375.1_ASM991437v1_CDS_1276","GCF_002953575.2_ASM295357v2_CDS_2368","GCF_009734145.1_ASM973414v1_CDS_0666","GCF_009914395.1_ASM991439v1_CDS_0608","GCF_009296145.1_ASM929614v1_CDS_2254","GCF_010917815.1_ASM1091781v1_CDS_2280"
"GCF_009734145.1_ASM973414v1_CDS_0698","cloud","","1","1","1.0","NA","NA","","","","413","413","413.0","","","","","","","GCF_009734145.1_ASM973414v1_CDS_0698","","",""
"GCF_009734145.1_ASM973414v1_CDS_0730","shell","","7","53","7.57","NA","NA","","","","335","335","335.0","","GCF_009914435.1_ASM991443v1_CDS_1595" "GCF_009914435.1_ASM991443v1_CDS_2831" "GCF_009914435.1_ASM991443v1_CDS_2880" "GCF_009914435.1_ASM991443v1_CDS_2012","","GCA_010918035.1_ASM1091803v1_CDS_3094" "GCA_010918035.1_ASM1091803v1_CDS_3062","GCF_009914375.1_ASM991437v1_CDS_2943" "GCF_009914375.1_ASM991437v1_CDS_2940" "GCF_009914375.1_ASM991437v1_CDS_2936" "GCF_009914375.1_ASM991437v1_CDS_2956" "GCF_009914375.1_ASM991437v1_CDS_2938","","GCF_009734145.1_ASM973414v1_CDS_0510" "GCF_009734145.1_ASM973414v1_CDS_2528" "GCF_009734145.1_ASM973414v1_CDS_1605" "GCF_009734145.1_ASM973414v1_CDS_2544" "GCF_009734145.1_ASM973414v1_CDS_0730" "GCF_009734145.1_ASM973414v1_CDS_2876" "GCF_009734145.1_ASM973414v1_CDS_1261" "GCF_009734145.1_ASM973414v1_CDS_0700" "GCF_009734145.1_ASM973414v1_CDS_1113" "GCF_009734145.1_ASM973414v1_CDS_0170" "GCF_009734145.1_ASM973414v1_CDS_2851" "GCF_009734145.1_ASM973414v1_CDS_2614" "GCF_009734145.1_ASM973414v1_CDS_1810" "GCF_009734145.1_ASM973414v1_CDS_0109" "GCF_009734145.1_ASM973414v1_CDS_2916" "GCF_009734145.1_ASM973414v1_CDS_1471" "GCF_009734145.1_ASM973414v1_CDS_2872" "GCF_009734145.1_ASM973414v1_CDS_2683" "GCF_009734145.1_ASM973414v1_CDS_2619" "GCF_009734145.1_ASM973414v1_CDS_1473" "GCF_009734145.1_ASM973414v1_CDS_2115","GCF_009914395.1_ASM991439v1_CDS_1469" "GCF_009914395.1_ASM991439v1_CDS_2850" "GCF_009914395.1_ASM991439v1_CDS_2843" "GCF_009914395.1_ASM991439v1_CDS_2847" "GCF_009914395.1_ASM991439v1_CDS_0810" "GCF_009914395.1_ASM991439v1_CDS_2863" "GCF_009914395.1_ASM991439v1_CDS_1466" "GCF_009914395.1_ASM991439v1_CDS_0927" "GCF_009914395.1_ASM991439v1_CDS_2398" "GCF_009914395.1_ASM991439v1_CDS_2845","GCF_009296145.1_ASM929614v1_CDS_3009","GCF_010917815.1_ASM1091781v1_CDS_1199" "GCF_010917815.1_ASM1091781v1_CDS_3015" "GCF_010917815.1_ASM1091781v1_CDS_1194" "GCF_010917815.1_ASM1091781v1_CDS_0786" "GCF_010917815.1_ASM1091781v1_CDS_1556" "GCF_010917815.1_ASM1091781v1_CDS_2431" "GCF_010917815.1_ASM1091781v1_CDS_2174" "GCF_010917815.1_ASM1091781v1_CDS_1339" "GCF_010917815.1_ASM1091781v1_CDS_2353" "GCF_010917815.1_ASM1091781v1_CDS_2994"
"GCF_009734145.1_ASM973414v1_CDS_0859","persistent","","10","10","1.0","NA","NA","","","","1898","1898","1898.0","GCF_009914415.1_ASM991441v1_CDS_2087","GCF_009914435.1_ASM991443v1_CDS_2050","GCF_009914475.1_ASM991447v1_CDS_0268","GCA_010918035.1_ASM1091803v1_CDS_0567","GCF_009914375.1_ASM991437v1_CDS_2704","GCF_002953575.2_ASM295357v2_CDS_2183","GCF_009734145.1_ASM973414v1_CDS_0859","GCF_009914395.1_ASM991439v1_CDS_2043","GCF_009296145.1_ASM929614v1_CDS_0773","GCF_010917815.1_ASM1091781v1_CDS_0742"
"GCF_009734145.1_ASM973414v1_CDS_0891","persistent","","8","54","6.75","NA","NA","","","","107","1019","848.5","","GCF_009914435.1_ASM991443v1_CDS_0841","","GCA_010918035.1_ASM1091803v1_CDS_2198" "GCA_010918035.1_ASM1091803v1_CDS_0456" "GCA_010918035.1_ASM1091803v1_CDS_2573" "GCA_010918035.1_ASM1091803v1_CDS_1262" "GCA_010918035.1_ASM1091803v1_CDS_1263" "GCA_010918035.1_ASM1091803v1_CDS_2509" "GCA_010918035.1_ASM1091803v1_CDS_1264" "GCA_010918035.1_ASM1091803v1_CDS_2574","GCF_009914375.1_ASM991437v1_CDS_1177" "GCF_009914375.1_ASM991437v1_CDS_0119" "GCF_009914375.1_ASM991437v1_CDS_0474" "GCF_009914375.1_ASM991437v1_CDS_0120" "GCF_009914375.1_ASM991437v1_CDS_1345" "GCF_009914375.1_ASM991437v1_CDS_2284" "GCF_009914375.1_ASM991437v1_CDS_1300" "GCF_009914375.1_ASM991437v1_CDS_1560","GCF_002953575.2_ASM295357v2_CDS_2441" "GCF_002953575.2_ASM295357v2_CDS_2058" "GCF_002953575.2_ASM295357v2_CDS_1657" "GCF_002953575.2_ASM295357v2_CDS_0651" "GCF_002953575.2_ASM295357v2_CDS_1973" "GCF_002953575.2_ASM295357v2_CDS_1714" "GCF_002953575.2_ASM295357v2_CDS_0520" "GCF_002953575.2_ASM295357v2_CDS_2553","GCF_009734145.1_ASM973414v1_CDS_0532" "GCF_009734145.1_ASM973414v1_CDS_0685" "GCF_009734145.1_ASM973414v1_CDS_2922" "GCF_009734145.1_ASM973414v1_CDS_0096" "GCF_009734145.1_ASM973414v1_CDS_0683" "GCF_009734145.1_ASM973414v1_CDS_0167" "GCF_009734145.1_ASM973414v1_CDS_1289" "GCF_009734145.1_ASM973414v1_CDS_2110" "GCF_009734145.1_ASM973414v1_CDS_0466" "GCF_009734145.1_ASM973414v1_CDS_0105" "GCF_009734145.1_ASM973414v1_CDS_0891" "GCF_009734145.1_ASM973414v1_CDS_1805" "GCF_009734145.1_ASM973414v1_CDS_0117","GCF_009914395.1_ASM991439v1_CDS_2214" "GCF_009914395.1_ASM991439v1_CDS_1675" "GCF_009914395.1_ASM991439v1_CDS_1660" "GCF_009914395.1_ASM991439v1_CDS_3049" "GCF_009914395.1_ASM991439v1_CDS_0187" "GCF_009914395.1_ASM991439v1_CDS_2275" "GCF_009914395.1_ASM991439v1_CDS_2669" "GCF_009914395.1_ASM991439v1_CDS_1995","GCF_009296145.1_ASM929614v1_CDS_3047" "GCF_009296145.1_ASM929614v1_CDS_1741" "GCF_009296145.1_ASM929614v1_CDS_2439" "GCF_009296145.1_ASM929614v1_CDS_0289" "GCF_009296145.1_ASM929614v1_CDS_3067" "GCF_009296145.1_ASM929614v1_CDS_3068" "GCF_009296145.1_ASM929614v1_CDS_3049","GCF_010917815.1_ASM1091781v1_CDS_3010"
"GCF_009734145.1_ASM973414v1_CDS_0923","persistent","","10","10","1.0","NA","NA","","","","1829","1829","1829.0","GCF_009914415.1_ASM991441v1_CDS_2031","GCF_009914435.1_ASM991443v1_CDS_1975","GCF_009914475.1_ASM991447v1_CDS_0324","GCA_010918035.1_ASM1091803v1_CDS_0623","GCF_009914375.1_ASM991437v1_CDS_2649","GCF_002953575.2_ASM295357v2_CDS_2120","GCF_009734145.1_ASM973414v1_CDS_0923","GCF_009914395.1_ASM991439v1_CDS_1985","GCF_009296145.1_ASM929614v1_CDS_0831","GCF_010917815.1_ASM1091781v1_CDS_0804"
"GCF_009734145.1_ASM973414v1_CDS_0987","persistent","","10","10","1.0","NA","NA","","","","1391","1391","1391.0","GCF_009914415.1_ASM991441v1_CDS_1982","GCF_009914435.1_ASM991443v1_CDS_1927","GCF_009914475.1_ASM991447v1_CDS_0373","GCA_010918035.1_ASM1091803v1_CDS_0677","GCF_009914375.1_ASM991437v1_CDS_2590","GCF_002953575.2_ASM295357v2_CDS_2037","GCF_009734145.1_ASM973414v1_CDS_0987","GCF_009914395.1_ASM991439v1_CDS_1941","GCF_009296145.1_ASM929614v1_CDS_0878","GCF_010917815.1_ASM1091781v1_CDS_0850"
"GCF_009734145.1_ASM973414v1_CDS_1051","persistent","","10","10","1.0","NA","NA","","","","413","413","413.0","GCF_009914415.1_ASM991441v1_CDS_1921","GCF_009914435.1_ASM991443v1_CDS_1867","GCF_009914475.1_ASM991447v1_CDS_0434","GCA_010918035.1_ASM1091803v1_CDS_0739","GCF_009914375.1_ASM991437v1_CDS_2528","GCF_002953575.2_ASM295357v2_CDS_1970","GCF_009734145.1_ASM973414v1_CDS_1051","GCF_009914395.1_ASM991439v1_CDS_1879","GCF_009296145.1_ASM929614v1_CDS_0950","GCF_010917815.1_ASM1091781v1_CDS_0923"
"GCF_009734145.1_ASM973414v1_CDS_1083","persistent","","10","10","1.0","NA","NA","","","","182","182","182.0","GCF_009914415.1_ASM991441v1_CDS_1890","GCF_009914435.1_ASM991443v1_CDS_1836","GCF_009914475.1_ASM991447v1_CDS_0465","GCA_010918035.1_ASM1091803v1_CDS_0771","GCF_009914375.1_ASM991437v1_CDS_2494","GCF_002953575.2_ASM295357v2_CDS_1938","GCF_009734145.1_ASM973414v1_CDS_1083","GCF_009914395.1_ASM991439v1_CDS_1848","GCF_009296145.1_ASM929614v1_CDS_0981","GCF_010917815.1_ASM1091781v1_CDS_0954"
"GCF_009734145.1_ASM973414v1_CDS_1115","persistent","","10","10","1.0","NA","NA","","","","530","542","533.3","GCF_009914415.1_ASM991441v1_CDS_1860","GCF_009914435.1_ASM991443v1_CDS_1805","GCF_009914475.1_ASM991447v1_CDS_0495","GCA_010918035.1_ASM1091803v1_CDS_0843","GCF_009914375.1_ASM991437v1_CDS_2448","GCF_002953575.2_ASM295357v2_CDS_1906","GCF_009734145.1_ASM973414v1_CDS_1115","GCF_009914395.1_ASM991439v1_CDS_1817","GCF_009296145.1_ASM929614v1_CDS_1029","GCF_010917815.1_ASM1091781v1_CDS_1001"
"GCF_009734145.1_ASM973414v1_CDS_1147","persistent","","10","10","1.0","NA","NA","","","","377","377","377.0","GCF_009914415.1_ASM991441v1_CDS_1831","GCF_009914435.1_ASM991443v1_CDS_1776","GCF_009914475.1_ASM991447v1_CDS_0524","GCA_010918035.1_ASM1091803v1_CDS_0872","GCF_009914375.1_ASM991437v1_CDS_2418","GCF_002953575.2_ASM295357v2_CDS_1874","GCF_009734145.1_ASM973414v1_CDS_1147","GCF_009914395.1_ASM991439v1_CDS_1773","GCF_009296145.1_ASM929614v1_CDS_1123","GCF_010917815.1_ASM1091781v1_CDS_1044"
"GCF_009734145.1_ASM973414v1_CDS_1179","persistent","","10","10","1.0","NA","NA","","","","1688","1688","1688.0","GCF_009914415.1_ASM991441v1_CDS_1801","GCF_009914435.1_ASM991443v1_CDS_1746","GCF_009914475.1_ASM991447v1_CDS_0554","GCA_010918035.1_ASM1091803v1_CDS_0902","GCF_009914375.1_ASM991437v1_CDS_2389","GCF_002953575.2_ASM295357v2_CDS_1844","GCF_009734145.1_ASM973414v1_CDS_1179","GCF_009914395.1_ASM991439v1_CDS_1744","GCF_009296145.1_ASM929614v1_CDS_1153","GCF_010917815.1_ASM1091781v1_CDS_1074"
"GCF_009734145.1_ASM973414v1_CDS_1243","cloud","","2","4","2.0","NA","NA","","","","293","293","293.0","","","","","","GCF_002953575.2_ASM295357v2_CDS_2315","GCF_009734145.1_ASM973414v1_CDS_2288" "GCF_009734145.1_ASM973414v1_CDS_1243" "GCF_009734145.1_ASM973414v1_CDS_0732","","",""
"GCF_009734145.1_ASM973414v1_CDS_1275","cloud","","1","1","1.0","NA","NA","","","","1196","1196","1196.0","","","","","","","GCF_009734145.1_ASM973414v1_CDS_1275","","",""
"GCF_009734145.1_ASM973414v1_CDS_1307","persistent","","10","10","1.0","NA","NA","","","","110","110","110.0","GCF_009914415.1_ASM991441v1_CDS_1661","GCF_009914435.1_ASM991443v1_CDS_1574","GCF_009914475.1_ASM991447v1_CDS_0693","GCA_010918035.1_ASM1091803v1_CDS_1077","GCF_009914375.1_ASM991437v1_CDS_2257","GCF_002953575.2_ASM295357v2_CDS_1640","GCF_009734145.1_ASM973414v1_CDS_1307","GCF_009914395.1_ASM991439v1_CDS_1628","GCF_009296145.1_ASM929614v1_CDS_1234","GCF_010917815.1_ASM1091781v1_CDS_1224"
"GCF_009734145.1_ASM973414v1_CDS_1339","persistent","","10","10","1.0","NA","NA","","","","479","479","479.0","GCF_009914415.1_ASM991441v1_CDS_1630","GCF_009914435.1_ASM991443v1_CDS_1543","GCF_009914475.1_ASM991447v1_CDS_0724","GCA_010918035.1_ASM1091803v1_CDS_1110","GCF_009914375.1_ASM991437v1_CDS_2226","GCF_002953575.2_ASM295357v2_CDS_1608","GCF_009734145.1_ASM973414v1_CDS_1339","GCF_009914395.1_ASM991439v1_CDS_1597","GCF_009296145.1_ASM929614v1_CDS_1268","GCF_010917815.1_ASM1091781v1_CDS_1256"
"GCF_009734145.1_ASM973414v1_CDS_1371","persistent","","10","10","1.0","NA","NA","","","","365","365","365.0","GCF_009914415.1_ASM991441v1_CDS_1598","GCF_009914435.1_ASM991443v1_CDS_1511","GCF_009914475.1_ASM991447v1_CDS_0756","GCA_010918035.1_ASM1091803v1_CDS_1142","GCF_009914375.1_ASM991437v1_CDS_2194","GCF_002953575.2_ASM295357v2_CDS_1576","GCF_009734145.1_ASM973414v1_CDS_1371","GCF_009914395.1_ASM991439v1_CDS_1565","GCF_009296145.1_ASM929614v1_CDS_1300","GCF_010917815.1_ASM1091781v1_CDS_1288"
"GCF_010917815.1_ASM1091781v1_CDS_2265","cloud","","1","1","1.0","NA","NA","","","","2453","2453","2453.0","","","","","","","","","","GCF_010917815.1_ASM1091781v1_CDS_2265"
"GCF_010917815.1_ASM1091781v1_CDS_2362","persistent","","10","10","1.0","NA","NA","","","","2717","2717","2717.0","GCF_009914415.1_ASM991441v1_CDS_0624","GCF_009914435.1_ASM991443v1_CDS_0524","GCF_009914475.1_ASM991447v1_CDS_1729","GCA_010918035.1_ASM1091803v1_CDS_2124","GCF_009914375.1_ASM991437v1_CDS_1198","GCF_002953575.2_ASM295357v2_CDS_0641","GCF_009734145.1_ASM973414v1_CDS_2417","GCF_009914395.1_ASM991439v1_CDS_0526","GCF_009296145.1_ASM929614v1_CDS_2332","GCF_010917815.1_ASM1091781v1_CDS_2362"
"GCF_010917815.1_ASM1091781v1_CDS_2458","persistent","","10","10","1.0","NA","NA","","","","1127","1127","1127.0","GCF_009914415.1_ASM991441v1_CDS_0559","GCF_009914435.1_ASM991443v1_CDS_0459","GCF_009914475.1_ASM991447v1_CDS_1794","GCA_010918035.1_ASM1091803v1_CDS_2227","GCF_009914375.1_ASM991437v1_CDS_1120","GCF_002953575.2_ASM295357v2_CDS_0567","GCF_009734145.1_ASM973414v1_CDS_2489","GCF_009914395.1_ASM991439v1_CDS_0451","GCF_009296145.1_ASM929614v1_CDS_2424","GCF_010917815.1_ASM1091781v1_CDS_2458"
"GCF_010917815.1_ASM1091781v1_CDS_2522","persistent","","10","10","1.0","NA","NA","","","","2234","2252","2235.8","GCF_009914415.1_ASM991441v1_CDS_0503","GCF_009914435.1_ASM991443v1_CDS_0426","GCF_009914475.1_ASM991447v1_CDS_1851","GCA_010918035.1_ASM1091803v1_CDS_2266","GCF_009914375.1_ASM991437v1_CDS_1086","GCF_002953575.2_ASM295357v2_CDS_0456","GCF_009734145.1_ASM973414v1_CDS_2593","GCF_009914395.1_ASM991439v1_CDS_0417","GCF_009296145.1_ASM929614v1_CDS_2492","GCF_010917815.1_ASM1091781v1_CDS_2522"
"GCF_010917815.1_ASM1091781v1_CDS_2555","persistent","","10","10","1.0","NA","NA","","","","2276","2276","2276.0","GCF_009914415.1_ASM991441v1_CDS_0471","GCF_009914435.1_ASM991443v1_CDS_0392","GCF_009914475.1_ASM991447v1_CDS_1883","GCA_010918035.1_ASM1091803v1_CDS_2303","GCF_009914375.1_ASM991437v1_CDS_1050","GCF_002953575.2_ASM295357v2_CDS_0418","GCF_009734145.1_ASM973414v1_CDS_2637","GCF_009914395.1_ASM991439v1_CDS_0385","GCF_009296145.1_ASM929614v1_CDS_2526","GCF_010917815.1_ASM1091781v1_CDS_2555"
"GCF_010917815.1_ASM1091781v1_CDS_2587","persistent","","10","10","1.0","NA","NA","","","","602","602","602.0","GCF_009914415.1_ASM991441v1_CDS_0439","GCF_009914435.1_ASM991443v1_CDS_0360","GCF_009914475.1_ASM991447v1_CDS_1915","GCA_010918035.1_ASM1091803v1_CDS_2335","GCF_009914375.1_ASM991437v1_CDS_1018","GCF_002953575.2_ASM295357v2_CDS_0386","GCF_009734145.1_ASM973414v1_CDS_2669","GCF_009914395.1_ASM991439v1_CDS_0353","GCF_009296145.1_ASM929614v1_CDS_2558","GCF_010917815.1_ASM1091781v1_CDS_2587"
"GCF_010917815.1_ASM1091781v1_CDS_2619","persistent","","10","10","1.0","NA","NA","","","","788","788","788.0","GCF_009914415.1_ASM991441v1_CDS_0407","GCF_009914435.1_ASM991443v1_CDS_0328","GCF_009914475.1_ASM991447v1_CDS_1947","GCA_010918035.1_ASM1091803v1_CDS_2367","GCF_009914375.1_ASM991437v1_CDS_0986","GCF_002953575.2_ASM295357v2_CDS_0353","GCF_009734145.1_ASM973414v1_CDS_2707","GCF_009914395.1_ASM991439v1_CDS_0317","GCF_009296145.1_ASM929614v1_CDS_2593","GCF_010917815.1_ASM1091781v1_CDS_2619"
