"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Accessory Fragment","Genome Fragment","Order within Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","GCA_014720715.1_ASM1472071v1","GCA_014717695.1_ASM1471769v1","GCA_014718155.1_ASM1471815v1","GCA_014718535.1_ASM1471853v1","GCA_014719655.1_ASM1471965v1","GCA_014718955.1_ASM1471895v1","GCA_014718755.1_ASM1471875v1","GCA_014717935.1_ASM1471793v1","GCA_014722275.1_ASM1472227v1","GCA_014720295.1_ASM1472029v1"
"GCA_014720715.1_ASM1472071v1_CDS_3986","cloud","","2","2","1.0","NA","NA","","","","146","296","221.0","GCA_014720715.1_ASM1472071v1_CDS_3986","","","","GCA_014719655.1_ASM1471965v1_CDS_4040","","","","",""
"GCA_014717695.1_ASM1471769v1_CDS_1495","persistent","","10","10","1.0","NA","NA","","","","614","632","628.4","GCA_014720715.1_ASM1472071v1_CDS_1626","GCA_014717695.1_ASM1471769v1_CDS_1495","GCA_014718155.1_ASM1471815v1_CDS_1523","GCA_014718535.1_ASM1471853v1_CDS_1588","GCA_014719655.1_ASM1471965v1_CDS_1569","GCA_014718955.1_ASM1471895v1_CDS_1722","GCA_014718755.1_ASM1471875v1_CDS_1659","GCA_014717935.1_ASM1471793v1_CDS_1547","GCA_014722275.1_ASM1472227v1_CDS_2376","GCA_014720295.1_ASM1472029v1_CDS_2421"
"GCA_014718955.1_ASM1471895v1_CDS_2485","cloud","","1","1","1.0","NA","NA","","","","353","353","353.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_2485","","","",""
"GCA_014718955.1_ASM1471895v1_CDS_2933","cloud","","1","1","1.0","NA","NA","","","","497","497","497.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_2933","","","",""
"GCA_014718955.1_ASM1471895v1_CDS_3158","cloud","","1","1","1.0","NA","NA","","","","254","254","254.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_3158","","","",""
"GCA_014718955.1_ASM1471895v1_CDS_3702","persistent","","10","12","1.2","NA","NA","","","","614","2114","1712.5","GCA_014720715.1_ASM1472071v1_CDS_3655","GCA_014717695.1_ASM1471769v1_CDS_3594" "GCA_014717695.1_ASM1471769v1_CDS_3595","GCA_014718155.1_ASM1471815v1_CDS_3578","GCA_014718535.1_ASM1471853v1_CDS_3688","GCA_014719655.1_ASM1471965v1_CDS_3712","GCA_014718955.1_ASM1471895v1_CDS_3702","GCA_014718755.1_ASM1471875v1_CDS_3902","GCA_014717935.1_ASM1471793v1_CDS_3585" "GCA_014717935.1_ASM1471793v1_CDS_3586","GCA_014722275.1_ASM1472227v1_CDS_0185","GCA_014720295.1_ASM1472029v1_CDS_0181"
"GCA_014718955.1_ASM1471895v1_CDS_3862","cloud","","1","1","1.0","NA","NA","","","","1115","1115","1115.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_3862","","","",""
"GCA_014718955.1_ASM1471895v1_CDS_3958","cloud","","2","2","1.0","NA","NA","","","","422","422","422.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_3958","","GCA_014717935.1_ASM1471793v1_CDS_4078","",""
"GCA_014718955.1_ASM1471895v1_CDS_4118","cloud","","1","1","1.0","NA","NA","","","","1148","1148","1148.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_4118","","","",""
"GCA_014718955.1_ASM1471895v1_CDS_4182","cloud","","2","2","1.0","NA","NA","","","","1511","1523","1517.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_4182","","GCA_014717935.1_ASM1471793v1_CDS_3811","",""
"GCA_014718955.1_ASM1471895v1_CDS_4214","cloud","","1","1","1.0","NA","NA","","","","788","788","788.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_4214","","","",""
"GCA_014718955.1_ASM1471895v1_CDS_4374","cloud","","1","1","1.0","NA","NA","","","","248","248","248.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_4374","","","",""
"GCA_014718755.1_ASM1471875v1_CDS_0020","persistent","","10","15","1.5","NA","NA","","","","503","1304","860.0","GCA_014720715.1_ASM1472071v1_CDS_0022","GCA_014717695.1_ASM1471769v1_CDS_0019" "GCA_014717695.1_ASM1471769v1_CDS_0020","GCA_014718155.1_ASM1471815v1_CDS_0020" "GCA_014718155.1_ASM1471815v1_CDS_0021","GCA_014718535.1_ASM1471853v1_CDS_0022","GCA_014719655.1_ASM1471965v1_CDS_0021" "GCA_014719655.1_ASM1471965v1_CDS_0020","GCA_014718955.1_ASM1471895v1_CDS_0020","GCA_014718755.1_ASM1471875v1_CDS_0020","GCA_014717935.1_ASM1471793v1_CDS_0024" "GCA_014717935.1_ASM1471793v1_CDS_0023","GCA_014722275.1_ASM1472227v1_CDS_4055" "GCA_014722275.1_ASM1472227v1_CDS_4054","GCA_014720295.1_ASM1472029v1_CDS_4090"
"GCA_014718755.1_ASM1471875v1_CDS_0084","shell","","5","5","1.0","NA","NA","","","","329","497","445.4","","","","","GCA_014719655.1_ASM1471965v1_CDS_0086","","GCA_014718755.1_ASM1471875v1_CDS_0084","GCA_014717935.1_ASM1471793v1_CDS_0086","GCA_014722275.1_ASM1472227v1_CDS_3989","GCA_014720295.1_ASM1472029v1_CDS_4025"
"GCA_014718755.1_ASM1471875v1_CDS_0308","persistent","","10","11","1.1","NA","NA","","","","521","1421","1296.91","GCA_014720715.1_ASM1472071v1_CDS_0374","GCA_014717695.1_ASM1471769v1_CDS_0319","GCA_014718155.1_ASM1471815v1_CDS_0316","GCA_014718535.1_ASM1471853v1_CDS_0346" "GCA_014718535.1_ASM1471853v1_CDS_0347","GCA_014719655.1_ASM1471965v1_CDS_0324","GCA_014718955.1_ASM1471895v1_CDS_0379","GCA_014718755.1_ASM1471875v1_CDS_0308","GCA_014717935.1_ASM1471793v1_CDS_0352","GCA_014722275.1_ASM1472227v1_CDS_3743","GCA_014720295.1_ASM1472029v1_CDS_3791"
"GCA_014718755.1_ASM1471875v1_CDS_0340","persistent","","10","10","1.0","NA","NA","","","","863","863","863.0","GCA_014720715.1_ASM1472071v1_CDS_0405","GCA_014717695.1_ASM1471769v1_CDS_0352","GCA_014718155.1_ASM1471815v1_CDS_0350","GCA_014718535.1_ASM1471853v1_CDS_0379","GCA_014719655.1_ASM1471965v1_CDS_0358","GCA_014718955.1_ASM1471895v1_CDS_0412","GCA_014718755.1_ASM1471875v1_CDS_0340","GCA_014717935.1_ASM1471793v1_CDS_0384","GCA_014722275.1_ASM1472227v1_CDS_3710","GCA_014720295.1_ASM1472029v1_CDS_3759"
"GCA_014718755.1_ASM1471875v1_CDS_0372","persistent","","10","12","1.2","NA","NA","","","","185","431","359.5","GCA_014720715.1_ASM1472071v1_CDS_0437" "GCA_014720715.1_ASM1472071v1_CDS_0436","GCA_014717695.1_ASM1471769v1_CDS_0382","GCA_014718155.1_ASM1471815v1_CDS_0381","GCA_014718535.1_ASM1471853v1_CDS_0409" "GCA_014718535.1_ASM1471853v1_CDS_0410","GCA_014719655.1_ASM1471965v1_CDS_0387","GCA_014718955.1_ASM1471895v1_CDS_0445","GCA_014718755.1_ASM1471875v1_CDS_0372","GCA_014717935.1_ASM1471793v1_CDS_0416","GCA_014722275.1_ASM1472227v1_CDS_3679","GCA_014720295.1_ASM1472029v1_CDS_3729"
"GCA_014718755.1_ASM1471875v1_CDS_1204","persistent","","10","10","1.0","NA","NA","","","","449","452","451.4","GCA_014720715.1_ASM1472071v1_CDS_1258","GCA_014717695.1_ASM1471769v1_CDS_1151","GCA_014718155.1_ASM1471815v1_CDS_1190","GCA_014718535.1_ASM1471853v1_CDS_1231","GCA_014719655.1_ASM1471965v1_CDS_1228","GCA_014718955.1_ASM1471895v1_CDS_1399","GCA_014718755.1_ASM1471875v1_CDS_1204","GCA_014717935.1_ASM1471793v1_CDS_1220","GCA_014722275.1_ASM1472227v1_CDS_2724","GCA_014720295.1_ASM1472029v1_CDS_2778"
"GCA_014717935.1_ASM1471793v1_CDS_1786","cloud","","1","1","1.0","NA","NA","","","","425","425","425.0","","","","","","","","GCA_014717935.1_ASM1471793v1_CDS_1786","",""
"GCA_014717935.1_ASM1471793v1_CDS_2490","cloud","","1","1","1.0","NA","NA","","","","209","209","209.0","","","","","","","","GCA_014717935.1_ASM1471793v1_CDS_2490","",""
"GCA_014717935.1_ASM1471793v1_CDS_2650","cloud","","1","1","1.0","NA","NA","","","","422","422","422.0","","","","","","","","GCA_014717935.1_ASM1471793v1_CDS_2650","",""
"GCA_014717935.1_ASM1471793v1_CDS_2810","persistent","","10","11","1.1","NA","NA","","","","317","1181","1065.09","GCA_014720715.1_ASM1472071v1_CDS_2807","GCA_014717695.1_ASM1471769v1_CDS_2754","GCA_014718155.1_ASM1471815v1_CDS_2813","GCA_014718535.1_ASM1471853v1_CDS_2843","GCA_014719655.1_ASM1471965v1_CDS_2846" "GCA_014719655.1_ASM1471965v1_CDS_2847","GCA_014718955.1_ASM1471895v1_CDS_2836","GCA_014718755.1_ASM1471875v1_CDS_3100","GCA_014717935.1_ASM1471793v1_CDS_2810","GCA_014722275.1_ASM1472227v1_CDS_0987","GCA_014720295.1_ASM1472029v1_CDS_1012"
"GCA_014717935.1_ASM1471793v1_CDS_3355","cloud","","2","2","1.0","NA","NA","","","","590","596","593.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_3450","","GCA_014717935.1_ASM1471793v1_CDS_3355","",""
"GCA_014718155.1_ASM1471815v1_CDS_1758","cloud","","1","1","1.0","NA","NA","","","","425","425","425.0","","","GCA_014718155.1_ASM1471815v1_CDS_1758","","","","","","",""
"GCA_014718155.1_ASM1471815v1_CDS_1854","cloud","","2","2","1.0","NA","NA","","","","476","476","476.0","","GCA_014717695.1_ASM1471769v1_CDS_1770","GCA_014718155.1_ASM1471815v1_CDS_1854","","","","","","",""
"GCA_014718155.1_ASM1471815v1_CDS_2494","cloud","","2","2","1.0","NA","NA","","","","653","653","653.0","","GCA_014717695.1_ASM1471769v1_CDS_2420","GCA_014718155.1_ASM1471815v1_CDS_2494","","","","","","",""
"GCA_014718155.1_ASM1471815v1_CDS_2526","cloud","","2","2","1.0","NA","NA","","","","410","410","410.0","","GCA_014717695.1_ASM1471769v1_CDS_2454","GCA_014718155.1_ASM1471815v1_CDS_2526","","","","","","",""
"GCA_014718155.1_ASM1471815v1_CDS_3071","cloud","","2","2","1.0","NA","NA","","","","1049","1049","1049.0","","GCA_014717695.1_ASM1471769v1_CDS_3033","GCA_014718155.1_ASM1471815v1_CDS_3071","","","","","","",""
"GCA_014718155.1_ASM1471815v1_CDS_3777","cloud","","2","2","1.0","NA","NA","","","","1610","5156","3383.0","","GCA_014717695.1_ASM1471769v1_CDS_3792","GCA_014718155.1_ASM1471815v1_CDS_3777","","","","","","",""
"GCA_014718535.1_ASM1471853v1_CDS_0592","cloud","","2","2","1.0","NA","NA","","","","686","686","686.0","GCA_014720715.1_ASM1472071v1_CDS_0618","","","GCA_014718535.1_ASM1471853v1_CDS_0592","","","","","",""
"GCA_014718535.1_ASM1471853v1_CDS_0624","persistent","","10","10","1.0","NA","NA","","","","365","377","374.6","GCA_014720715.1_ASM1472071v1_CDS_0650","GCA_014717695.1_ASM1471769v1_CDS_0582","GCA_014718155.1_ASM1471815v1_CDS_0581","GCA_014718535.1_ASM1471853v1_CDS_0624","GCA_014719655.1_ASM1471965v1_CDS_0597","GCA_014718955.1_ASM1471895v1_CDS_0652","GCA_014718755.1_ASM1471875v1_CDS_0574","GCA_014717935.1_ASM1471793v1_CDS_0620","GCA_014722275.1_ASM1472227v1_CDS_3478","GCA_014720295.1_ASM1472029v1_CDS_3522"
"GCA_014718535.1_ASM1471853v1_CDS_0912","cloud","","2","2","1.0","NA","NA","","","","644","644","644.0","GCA_014720715.1_ASM1472071v1_CDS_0946","","","GCA_014718535.1_ASM1471853v1_CDS_0912","","","","","",""
"GCA_014717935.1_ASM1471793v1_CDS_3774","cloud","","2","2","1.0","NA","NA","","","","401","401","401.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_4210","","GCA_014717935.1_ASM1471793v1_CDS_3774","",""
"GCA_014717935.1_ASM1471793v1_CDS_3966","cloud","","1","1","1.0","NA","NA","","","","638","638","638.0","","","","","","","","GCA_014717935.1_ASM1471793v1_CDS_3966","",""
"GCA_014717935.1_ASM1471793v1_CDS_4030","cloud","","2","2","1.0","NA","NA","","","","1253","1253","1253.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_4071","","GCA_014717935.1_ASM1471793v1_CDS_4030","",""
"GCA_014717935.1_ASM1471793v1_CDS_4062","cloud","","2","3","1.5","NA","NA","","","","512","1529","1038.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_3972" "GCA_014718955.1_ASM1471895v1_CDS_3971","","GCA_014717935.1_ASM1471793v1_CDS_4062","",""
"GCA_014717935.1_ASM1471793v1_CDS_4254","cloud","","1","1","1.0","NA","NA","","","","479","479","479.0","","","","","","","","GCA_014717935.1_ASM1471793v1_CDS_4254","",""
"GCA_014722275.1_ASM1472227v1_CDS_1082","shell","","3","4","1.33","NA","NA","","","","230","989","752.0","","","","","","","GCA_014718755.1_ASM1471875v1_CDS_2955" "GCA_014718755.1_ASM1471875v1_CDS_2954","","GCA_014722275.1_ASM1472227v1_CDS_1082","GCA_014720295.1_ASM1472029v1_CDS_1108"
"GCA_014722275.1_ASM1472227v1_CDS_1402","shell","","2","2","1.0","NA","NA","","","","305","305","305.0","","","","","","","","","GCA_014722275.1_ASM1472227v1_CDS_1402","GCA_014720295.1_ASM1472029v1_CDS_1444"
"GCA_014722275.1_ASM1472227v1_CDS_2042","shell","","3","3","1.0","NA","NA","","","","665","893","817.0","","","","","","","GCA_014718755.1_ASM1471875v1_CDS_1991","","GCA_014722275.1_ASM1472227v1_CDS_2042","GCA_014720295.1_ASM1472029v1_CDS_2088"
"GCA_014722275.1_ASM1472227v1_CDS_2074","shell","","3","4","1.33","NA","NA","","","","293","1196","897.5","","","","","","","GCA_014718755.1_ASM1471875v1_CDS_1959" "GCA_014718755.1_ASM1471875v1_CDS_1960","","GCA_014722275.1_ASM1472227v1_CDS_2074","GCA_014720295.1_ASM1472029v1_CDS_2117"
"GCA_014718155.1_ASM1471815v1_CDS_1729","cloud","","1","1","1.0","NA","NA","","","","203","203","203.0","","","GCA_014718155.1_ASM1471815v1_CDS_1729","","","","","","",""
"GCA_014718155.1_ASM1471815v1_CDS_2369","cloud","","2","2","1.0","NA","NA","","","","824","887","855.5","","GCA_014717695.1_ASM1471769v1_CDS_2298","GCA_014718155.1_ASM1471815v1_CDS_2369","","","","","","",""
"GCA_014718155.1_ASM1471815v1_CDS_2497","cloud","","2","2","1.0","NA","NA","","","","866","866","866.0","","GCA_014717695.1_ASM1471769v1_CDS_2423","GCA_014718155.1_ASM1471815v1_CDS_2497","","","","","","",""
"GCA_014718155.1_ASM1471815v1_CDS_2529","cloud","","2","2","1.0","NA","NA","","","","476","506","491.0","","GCA_014717695.1_ASM1471769v1_CDS_2458","GCA_014718155.1_ASM1471815v1_CDS_2529","","","","","","",""
"GCA_014718155.1_ASM1471815v1_CDS_3074","cloud","","2","2","1.0","NA","NA","","","","1658","1658","1658.0","","GCA_014717695.1_ASM1471769v1_CDS_3036","GCA_014718155.1_ASM1471815v1_CDS_3074","","","","","","",""
"GCA_014718155.1_ASM1471815v1_CDS_3780","cloud","","2","2","1.0","NA","NA","","","","548","788","668.0","","GCA_014717695.1_ASM1471769v1_CDS_3795","GCA_014718155.1_ASM1471815v1_CDS_3780","","","","","","",""
"GCA_014722275.1_ASM1472227v1_CDS_2877","shell","","3","3","1.0","NA","NA","","","","173","173","173.0","","","","","","","GCA_014718755.1_ASM1471875v1_CDS_1068","","GCA_014722275.1_ASM1472227v1_CDS_2877","GCA_014720295.1_ASM1472029v1_CDS_2923"
"GCA_014722275.1_ASM1472227v1_CDS_3229","shell","","2","2","1.0","NA","NA","","","","380","380","380.0","","","","","","","","","GCA_014722275.1_ASM1472227v1_CDS_3229","GCA_014720295.1_ASM1472029v1_CDS_3272"
"GCA_014722275.1_ASM1472227v1_CDS_3613","persistent","","10","11","1.1","NA","NA","","","","530","1358","1231.45","GCA_014720715.1_ASM1472071v1_CDS_0507","GCA_014717695.1_ASM1471769v1_CDS_0449","GCA_014718155.1_ASM1471815v1_CDS_0448","GCA_014718535.1_ASM1471853v1_CDS_0481" "GCA_014718535.1_ASM1471853v1_CDS_0480","GCA_014719655.1_ASM1471965v1_CDS_0455","GCA_014718955.1_ASM1471895v1_CDS_0517","GCA_014718755.1_ASM1471875v1_CDS_0442","GCA_014717935.1_ASM1471793v1_CDS_0485","GCA_014722275.1_ASM1472227v1_CDS_3613","GCA_014720295.1_ASM1472029v1_CDS_3660"
"GCA_014722275.1_ASM1472227v1_CDS_4221","shell","","2","2","1.0","NA","NA","","","","419","449","434.0","","","","","","","","","GCA_014722275.1_ASM1472227v1_CDS_4221","GCA_014720295.1_ASM1472029v1_CDS_4500"
"GCA_014722275.1_ASM1472227v1_CDS_4253","shell","","2","2","1.0","NA","NA","","","","284","284","284.0","","","","","","","","","GCA_014722275.1_ASM1472227v1_CDS_4253","GCA_014720295.1_ASM1472029v1_CDS_4467"
"GCA_014722275.1_ASM1472227v1_CDS_4285","shell","","2","2","1.0","NA","NA","","","","689","689","689.0","","","","","","","","","GCA_014722275.1_ASM1472227v1_CDS_4285","GCA_014720295.1_ASM1472029v1_CDS_4433"
"GCA_014722275.1_ASM1472227v1_CDS_4317","cloud","","1","1","1.0","NA","NA","","","","134","134","134.0","","","","","","","","","GCA_014722275.1_ASM1472227v1_CDS_4317",""
"GCA_014720295.1_ASM1472029v1_CDS_4502","shell","","2","2","1.0","NA","NA","","","","554","566","560.0","","","","","","","","","GCA_014722275.1_ASM1472227v1_CDS_4219","GCA_014720295.1_ASM1472029v1_CDS_4502"
"GCA_014720715.1_ASM1472071v1_CDS_0249","cloud","","2","2","1.0","NA","NA","","","","1361","1361","1361.0","GCA_014720715.1_ASM1472071v1_CDS_0249","","","GCA_014718535.1_ASM1471853v1_CDS_0243","","","","","",""
"GCA_014720715.1_ASM1472071v1_CDS_1850","cloud","","2","2","1.0","NA","NA","","","","290","290","290.0","GCA_014720715.1_ASM1472071v1_CDS_1850","","","GCA_014718535.1_ASM1471853v1_CDS_1802","","","","","",""
"GCA_014720715.1_ASM1472071v1_CDS_2810","persistent","","10","10","1.0","NA","NA","","","","536","590","542.0","GCA_014720715.1_ASM1472071v1_CDS_2810","GCA_014717695.1_ASM1471769v1_CDS_2757","GCA_014718155.1_ASM1471815v1_CDS_2816","GCA_014718535.1_ASM1471853v1_CDS_2846","GCA_014719655.1_ASM1471965v1_CDS_2850","GCA_014718955.1_ASM1471895v1_CDS_2839","GCA_014718755.1_ASM1471875v1_CDS_3103","GCA_014717935.1_ASM1471793v1_CDS_2813","GCA_014722275.1_ASM1472227v1_CDS_0984","GCA_014720295.1_ASM1472029v1_CDS_1008"
"GCA_014718155.1_ASM1471815v1_CDS_1733","cloud","","1","1","1.0","NA","NA","","","","131","131","131.0","","","GCA_014718155.1_ASM1471815v1_CDS_1733","","","","","","",""
"GCA_014718155.1_ASM1471815v1_CDS_2501","cloud","","2","2","1.0","NA","NA","","","","233","233","233.0","","GCA_014717695.1_ASM1471769v1_CDS_2427","GCA_014718155.1_ASM1471815v1_CDS_2501","","","","","","",""
"GCA_014718155.1_ASM1471815v1_CDS_2533","cloud","","2","2","1.0","NA","NA","","","","296","296","296.0","","GCA_014717695.1_ASM1471769v1_CDS_2462","GCA_014718155.1_ASM1471815v1_CDS_2533","","","","","","",""
"GCA_014718155.1_ASM1471815v1_CDS_3784","cloud","","2","2","1.0","NA","NA","","","","1070","1070","1070.0","","GCA_014717695.1_ASM1471769v1_CDS_3799","GCA_014718155.1_ASM1471815v1_CDS_3784","","","","","","",""
"GCA_014718155.1_ASM1471815v1_CDS_3848","cloud","","1","1","1.0","NA","NA","","","","386","386","386.0","","","GCA_014718155.1_ASM1471815v1_CDS_3848","","","","","","",""
"GCA_014718155.1_ASM1471815v1_CDS_3880","cloud","","2","2","1.0","NA","NA","","","","239","239","239.0","","GCA_014717695.1_ASM1471769v1_CDS_3892","GCA_014718155.1_ASM1471815v1_CDS_3880","","","","","","",""
"GCA_014722275.1_ASM1472227v1_CDS_3233","shell","","2","2","1.0","NA","NA","","","","1310","1310","1310.0","","","","","","","","","GCA_014722275.1_ASM1472227v1_CDS_3233","GCA_014720295.1_ASM1472029v1_CDS_3276"
"GCA_014722275.1_ASM1472227v1_CDS_4225","shell","","2","2","1.0","NA","NA","","","","431","431","431.0","","","","","","","","","GCA_014722275.1_ASM1472227v1_CDS_4225","GCA_014720295.1_ASM1472029v1_CDS_4496"
"GCA_014722275.1_ASM1472227v1_CDS_4257","shell","","2","2","1.0","NA","NA","","","","665","665","665.0","","","","","","","","","GCA_014722275.1_ASM1472227v1_CDS_4257","GCA_014720295.1_ASM1472029v1_CDS_4462"
"GCA_014722275.1_ASM1472227v1_CDS_4321","shell","","2","2","1.0","NA","NA","","","","2159","2159","2159.0","","","","","","","","","GCA_014722275.1_ASM1472227v1_CDS_4321","GCA_014720295.1_ASM1472029v1_CDS_4398"
"GCA_014720295.1_ASM1472029v1_CDS_0088","cloud","","1","1","1.0","NA","NA","","","","224","224","224.0","","","","","","","","","","GCA_014720295.1_ASM1472029v1_CDS_0088"
"GCA_014718155.1_ASM1471815v1_CDS_2312","cloud","","3","3","1.0","NA","NA","","","","845","845","845.0","","GCA_014717695.1_ASM1471769v1_CDS_2238","GCA_014718155.1_ASM1471815v1_CDS_2312","","","","","GCA_014717935.1_ASM1471793v1_CDS_2331","",""
"GCA_014718155.1_ASM1471815v1_CDS_2504","cloud","","2","2","1.0","NA","NA","","","","443","443","443.0","","GCA_014717695.1_ASM1471769v1_CDS_2431","GCA_014718155.1_ASM1471815v1_CDS_2504","","","","","","",""
"GCA_014718155.1_ASM1471815v1_CDS_2536","cloud","","2","2","1.0","NA","NA","","","","251","251","251.0","","GCA_014717695.1_ASM1471769v1_CDS_2465","GCA_014718155.1_ASM1471815v1_CDS_2536","","","","","","",""
"GCA_014718155.1_ASM1471815v1_CDS_2696","cloud","","3","3","1.0","NA","NA","","","","281","446","391.0","","GCA_014717695.1_ASM1471769v1_CDS_2629","GCA_014718155.1_ASM1471815v1_CDS_2696","","","","","GCA_014717935.1_ASM1471793v1_CDS_2681","",""
"GCA_014718155.1_ASM1471815v1_CDS_3787","cloud","","2","2","1.0","NA","NA","","","","350","350","350.0","","GCA_014717695.1_ASM1471769v1_CDS_3802","GCA_014718155.1_ASM1471815v1_CDS_3787","","","","","","",""
"GCA_014718155.1_ASM1471815v1_CDS_3819","cloud","","1","1","1.0","NA","NA","","","","263","263","263.0","","","GCA_014718155.1_ASM1471815v1_CDS_3819","","","","","","",""
"GCA_014718155.1_ASM1471815v1_CDS_3851","cloud","","1","1","1.0","NA","NA","","","","518","518","518.0","","","GCA_014718155.1_ASM1471815v1_CDS_3851","","","","","","",""
"GCA_014718155.1_ASM1471815v1_CDS_3883","cloud","","2","2","1.0","NA","NA","","","","320","983","651.5","","GCA_014717695.1_ASM1471769v1_CDS_3886","GCA_014718155.1_ASM1471815v1_CDS_3883","","","","","","",""
"GCA_014718535.1_ASM1471853v1_CDS_0090","cloud","","2","2","1.0","NA","NA","","","","1205","1205","1205.0","GCA_014720715.1_ASM1472071v1_CDS_0091","","","GCA_014718535.1_ASM1471853v1_CDS_0090","","","","","",""
"GCA_014718535.1_ASM1471853v1_CDS_0250","cloud","","2","2","1.0","NA","NA","","","","1937","1937","1937.0","GCA_014720715.1_ASM1472071v1_CDS_0257","","","GCA_014718535.1_ASM1471853v1_CDS_0250","","","","","",""
"GCA_014718535.1_ASM1471853v1_CDS_0858","cloud","","1","1","1.0","NA","NA","","","","155","155","155.0","","","","GCA_014718535.1_ASM1471853v1_CDS_0858","","","","","",""
"GCA_014720295.1_ASM1472029v1_CDS_4476","shell","","2","2","1.0","NA","NA","","","","812","812","812.0","","","","","","","","","GCA_014722275.1_ASM1472227v1_CDS_4245","GCA_014720295.1_ASM1472029v1_CDS_4476"
"GCA_014720295.1_ASM1472029v1_CDS_4508","shell","","2","2","1.0","NA","NA","","","","545","545","545.0","","","","","","","","","GCA_014722275.1_ASM1472227v1_CDS_4327","GCA_014720295.1_ASM1472029v1_CDS_4508"
"GCA_014720715.1_ASM1472071v1_CDS_0287","cloud","","1","1","1.0","NA","NA","","","","287","287","287.0","GCA_014720715.1_ASM1472071v1_CDS_0287","","","","","","","","",""
"GCA_014720715.1_ASM1472071v1_CDS_1632","cloud","","2","2","1.0","NA","NA","","","","140","140","140.0","GCA_014720715.1_ASM1472071v1_CDS_1632","","","GCA_014718535.1_ASM1471853v1_CDS_1594","","","","","",""
"GCA_014720715.1_ASM1472071v1_CDS_1856","cloud","","2","2","1.0","NA","NA","","","","326","326","326.0","GCA_014720715.1_ASM1472071v1_CDS_1856","","","GCA_014718535.1_ASM1471853v1_CDS_1808","","","","","",""
"GCA_014720715.1_ASM1472071v1_CDS_1888","cloud","","2","2","1.0","NA","NA","","","","686","686","686.0","GCA_014720715.1_ASM1472071v1_CDS_1888","","","GCA_014718535.1_ASM1471853v1_CDS_1839","","","","","",""
"GCA_014720715.1_ASM1472071v1_CDS_2400","cloud","","2","2","1.0","NA","NA","","","","476","476","476.0","GCA_014720715.1_ASM1472071v1_CDS_2400","","","GCA_014718535.1_ASM1471853v1_CDS_2375","","","","","",""
"GCA_014718755.1_ASM1471875v1_CDS_1316","cloud","","1","2","2.0","NA","NA","","","","371","371","371.0","","","","","","","GCA_014718755.1_ASM1471875v1_CDS_1316" "GCA_014718755.1_ASM1471875v1_CDS_1255","","",""
"GCA_014718755.1_ASM1471875v1_CDS_1412","shell","","2","2","1.0","NA","NA","","","","350","350","350.0","","","","","","","GCA_014718755.1_ASM1471875v1_CDS_1412","","GCA_014722275.1_ASM1472227v1_CDS_2635",""
"GCA_014718755.1_ASM1471875v1_CDS_1604","cloud","","2","2","1.0","NA","NA","","","","137","137","137.0","","","","","","","GCA_014718755.1_ASM1471875v1_CDS_1604","GCA_014717935.1_ASM1471793v1_CDS_1494","",""
"GCA_014718755.1_ASM1471875v1_CDS_1924","shell","","2","2","1.0","NA","NA","","","","308","308","308.0","","","","","","","GCA_014718755.1_ASM1471875v1_CDS_1924","","GCA_014722275.1_ASM1472227v1_CDS_2110",""
"GCA_014718755.1_ASM1471875v1_CDS_2884","cloud","","1","1","1.0","NA","NA","","","","1697","1697","1697.0","","","","","","","GCA_014718755.1_ASM1471875v1_CDS_2884","","",""
