"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Accessory Fragment","Genome Fragment","Order within Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","GCF_001278715.1_ASM127871v1","GCF_002165255.2_ASM216525v2","GCF_001647675.1_ASM164767v1","GCF_002688565.1_ASM268856v1","GCF_002934695.1_ASM293469v1","GCF_002165295.2_ASM216529v2","GCA_001581975.1_ASM158197v1","GCF_001612555.1_ASM161255v1","GCF_001696615.3_ASM169661v3","GCF_002165305.2_ASM216530v2"
"GCF_002688565.1_ASM268856v1_CDS_2334","persistent","","10","10","1.0","NA","NA","","","","596","596","596.0","GCF_001278715.1_ASM127871v1_CDS_0016","GCF_002165255.2_ASM216525v2_CDS_1434","GCF_001647675.1_ASM164767v1_CDS_1247","GCF_002688565.1_ASM268856v1_CDS_2334","GCF_002934695.1_ASM293469v1_CDS_1137","GCF_002165295.2_ASM216529v2_CDS_1784","GCA_001581975.1_ASM158197v1_CDS_1948","GCF_001612555.1_ASM161255v1_CDS_1464","GCF_001696615.3_ASM169661v3_CDS_0292","GCF_002165305.2_ASM216530v2_CDS_1516"
"GCF_002688565.1_ASM268856v1_CDS_2462","cloud","","1","1","1.0","NA","NA","","","","266","266","266.0","","","","GCF_002688565.1_ASM268856v1_CDS_2462","","","","","",""
"GCF_002688565.1_ASM268856v1_CDS_2526","cloud","","1","1","1.0","NA","NA","","","","113","113","113.0","","","","GCF_002688565.1_ASM268856v1_CDS_2526","","","","","",""
"GCF_002688565.1_ASM268856v1_CDS_2558","cloud","","3","3","1.0","NA","NA","","","","503","503","503.0","","","","GCF_002688565.1_ASM268856v1_CDS_2558","GCF_002934695.1_ASM293469v1_CDS_1393","","","GCF_001612555.1_ASM161255v1_CDS_3177","",""
"GCF_002688565.1_ASM268856v1_CDS_2590","cloud","","1","1","1.0","NA","NA","","","","452","452","452.0","","","","GCF_002688565.1_ASM268856v1_CDS_2590","","","","","",""
"GCF_002688565.1_ASM268856v1_CDS_2622","cloud","","4","4","1.0","NA","NA","","","","1205","1205","1205.0","GCF_001278715.1_ASM127871v1_CDS_2572","","","GCF_002688565.1_ASM268856v1_CDS_2622","","","","","GCF_001696615.3_ASM169661v3_CDS_0671","GCF_002165305.2_ASM216530v2_CDS_1294"
"GCF_002688565.1_ASM268856v1_CDS_2654","cloud","","1","1","1.0","NA","NA","","","","347","347","347.0","","","","GCF_002688565.1_ASM268856v1_CDS_2654","","","","","",""
"GCF_002688565.1_ASM268856v1_CDS_2750","cloud","","1","1","1.0","NA","NA","","","","491","491","491.0","","","","GCF_002688565.1_ASM268856v1_CDS_2750","","","","","",""
"GCF_002688565.1_ASM268856v1_CDS_3038","cloud","","1","1","1.0","NA","NA","","","","263","263","263.0","","","","GCF_002688565.1_ASM268856v1_CDS_3038","","","","","",""
"GCF_002688565.1_ASM268856v1_CDS_3070","cloud","","1","1","1.0","NA","NA","","","","1154","1154","1154.0","","","","GCF_002688565.1_ASM268856v1_CDS_3070","","","","","",""
"GCF_002165255.2_ASM216525v2_CDS_0884","cloud","","1","1","1.0","NA","NA","","","","773","773","773.0","","GCF_002165255.2_ASM216525v2_CDS_0884","","","","","","","",""
"GCF_002165255.2_ASM216525v2_CDS_0948","cloud","","1","1","1.0","NA","NA","","","","938","938","938.0","","GCF_002165255.2_ASM216525v2_CDS_0948","","","","","","","",""
"GCF_002165255.2_ASM216525v2_CDS_1172","cloud","","2","2","1.0","NA","NA","","","","320","2018","1169.0","","GCF_002165255.2_ASM216525v2_CDS_1172","","","","","GCA_001581975.1_ASM158197v1_CDS_2163","","",""
"GCF_002165255.2_ASM216525v2_CDS_1268","cloud","","1","1","1.0","NA","NA","","","","1850","1850","1850.0","","GCF_002165255.2_ASM216525v2_CDS_1268","","","","","","","",""
"GCF_002165255.2_ASM216525v2_CDS_1364","cloud","","1","1","1.0","NA","NA","","","","596","596","596.0","","GCF_002165255.2_ASM216525v2_CDS_1364","","","","","","","",""
"GCF_002165255.2_ASM216525v2_CDS_1396","cloud","","1","1","1.0","NA","NA","","","","560","560","560.0","","GCF_002165255.2_ASM216525v2_CDS_1396","","","","","","","",""
"GCF_002165255.2_ASM216525v2_CDS_1460","cloud","","1","1","1.0","NA","NA","","","","1070","1070","1070.0","","GCF_002165255.2_ASM216525v2_CDS_1460","","","","","","","",""
"GCF_002165255.2_ASM216525v2_CDS_1588","cloud","","1","1","1.0","NA","NA","","","","620","620","620.0","","GCF_002165255.2_ASM216525v2_CDS_1588","","","","","","","",""
"GCF_002165255.2_ASM216525v2_CDS_1620","cloud","","1","1","1.0","NA","NA","","","","632","632","632.0","","GCF_002165255.2_ASM216525v2_CDS_1620","","","","","","","",""
"GCF_002165255.2_ASM216525v2_CDS_1652","cloud","","1","1","1.0","NA","NA","","","","314","314","314.0","","GCF_002165255.2_ASM216525v2_CDS_1652","","","","","","","",""
"GCF_002165255.2_ASM216525v2_CDS_1684","cloud","","1","1","1.0","NA","NA","","","","986","986","986.0","","GCF_002165255.2_ASM216525v2_CDS_1684","","","","","","","",""
"GCF_002165255.2_ASM216525v2_CDS_1748","cloud","","1","1","1.0","NA","NA","","","","185","185","185.0","","GCF_002165255.2_ASM216525v2_CDS_1748","","","","","","","",""
"GCF_002165255.2_ASM216525v2_CDS_1812","cloud","","2","2","1.0","NA","NA","","","","1394","1427","1410.5","","GCF_002165255.2_ASM216525v2_CDS_1812","","","","","GCA_001581975.1_ASM158197v1_CDS_0374","","",""
"GCF_002165255.2_ASM216525v2_CDS_1844","cloud","","1","1","1.0","NA","NA","","","","854","854","854.0","","GCF_002165255.2_ASM216525v2_CDS_1844","","","","","","","",""
"GCF_002165255.2_ASM216525v2_CDS_1876","persistent","","10","11","1.1","NA","NA","","","","302","932","847.45","GCF_001278715.1_ASM127871v1_CDS_2369","GCF_002165255.2_ASM216525v2_CDS_1876","GCF_001647675.1_ASM164767v1_CDS_1713","GCF_002688565.1_ASM268856v1_CDS_1748","GCF_002934695.1_ASM293469v1_CDS_0572","GCF_002165295.2_ASM216529v2_CDS_0870","GCA_001581975.1_ASM158197v1_CDS_0798" "GCA_001581975.1_ASM158197v1_CDS_0797","GCF_001612555.1_ASM161255v1_CDS_0866","GCF_001696615.3_ASM169661v3_CDS_2784","GCF_002165305.2_ASM216530v2_CDS_0736"
"GCF_002165255.2_ASM216525v2_CDS_1908","cloud","","1","1","1.0","NA","NA","","","","662","662","662.0","","GCF_002165255.2_ASM216525v2_CDS_1908","","","","","","","",""
"GCF_002165255.2_ASM216525v2_CDS_1940","cloud","","2","2","1.0","NA","NA","","","","704","710","707.0","","GCF_002165255.2_ASM216525v2_CDS_1940","","","","","","","","GCF_002165305.2_ASM216530v2_CDS_2434"
"GCF_002165255.2_ASM216525v2_CDS_1972","cloud","","1","1","1.0","NA","NA","","","","785","785","785.0","","GCF_002165255.2_ASM216525v2_CDS_1972","","","","","","","",""
"GCF_002165255.2_ASM216525v2_CDS_2068","cloud","","1","1","1.0","NA","NA","","","","863","863","863.0","","GCF_002165255.2_ASM216525v2_CDS_2068","","","","","","","",""
"GCF_002165255.2_ASM216525v2_CDS_2132","cloud","","1","1","1.0","NA","NA","","","","737","737","737.0","","GCF_002165255.2_ASM216525v2_CDS_2132","","","","","","","",""
"GCF_002165255.2_ASM216525v2_CDS_2325","cloud","","1","1","1.0","NA","NA","","","","1223","1223","1223.0","","GCF_002165255.2_ASM216525v2_CDS_2325","","","","","","","",""
"GCF_002165255.2_ASM216525v2_CDS_2389","cloud","","1","1","1.0","NA","NA","","","","1058","1058","1058.0","","GCF_002165255.2_ASM216525v2_CDS_2389","","","","","","","",""
"GCF_002165255.2_ASM216525v2_CDS_2518","cloud","","1","1","1.0","NA","NA","","","","602","602","602.0","","GCF_002165255.2_ASM216525v2_CDS_2518","","","","","","","",""
"GCF_002165255.2_ASM216525v2_CDS_2550","cloud","","1","1","1.0","NA","NA","","","","392","392","392.0","","GCF_002165255.2_ASM216525v2_CDS_2550","","","","","","","",""
"GCF_002165255.2_ASM216525v2_CDS_2679","cloud","","1","1","1.0","NA","NA","","","","908","908","908.0","","GCF_002165255.2_ASM216525v2_CDS_2679","","","","","","","",""
"GCF_002165255.2_ASM216525v2_CDS_2711","cloud","","1","1","1.0","NA","NA","","","","311","311","311.0","","GCF_002165255.2_ASM216525v2_CDS_2711","","","","","","","",""
"GCF_002165255.2_ASM216525v2_CDS_2743","cloud","","1","1","1.0","NA","NA","","","","1193","1193","1193.0","","GCF_002165255.2_ASM216525v2_CDS_2743","","","","","","","",""
"GCF_002165255.2_ASM216525v2_CDS_2807","cloud","","2","2","1.0","NA","NA","","","","1172","1172","1172.0","","GCF_002165255.2_ASM216525v2_CDS_2807","","","","","GCA_001581975.1_ASM158197v1_CDS_3983","","",""
"GCF_002165255.2_ASM216525v2_CDS_2871","cloud","","1","1","1.0","NA","NA","","","","515","515","515.0","","GCF_002165255.2_ASM216525v2_CDS_2871","","","","","","","",""
"GCF_002165255.2_ASM216525v2_CDS_2903","cloud","","1","1","1.0","NA","NA","","","","404","404","404.0","","GCF_002165255.2_ASM216525v2_CDS_2903","","","","","","","",""
"GCF_001647675.1_ASM164767v1_CDS_0060","cloud","","3","3","1.0","NA","NA","","","","614","620","616.0","","","GCF_001647675.1_ASM164767v1_CDS_0060","GCF_002688565.1_ASM268856v1_CDS_0863","GCF_002934695.1_ASM293469v1_CDS_2698","","","","",""
"GCF_001647675.1_ASM164767v1_CDS_0092","cloud","","1","1","1.0","NA","NA","","","","965","965","965.0","","","GCF_001647675.1_ASM164767v1_CDS_0092","","","","","","",""
"GCF_001647675.1_ASM164767v1_CDS_0125","cloud","","2","2","1.0","NA","NA","","","","503","503","503.0","","","GCF_001647675.1_ASM164767v1_CDS_0125","GCF_002688565.1_ASM268856v1_CDS_0816","","","","","",""
"GCF_001647675.1_ASM164767v1_CDS_0189","cloud","","1","1","1.0","NA","NA","","","","1085","1085","1085.0","","","GCF_001647675.1_ASM164767v1_CDS_0189","","","","","","",""
"GCF_001647675.1_ASM164767v1_CDS_0285","cloud","","1","1","1.0","NA","NA","","","","953","953","953.0","","","GCF_001647675.1_ASM164767v1_CDS_0285","","","","","","",""
"GCF_001647675.1_ASM164767v1_CDS_0381","cloud","","1","1","1.0","NA","NA","","","","1265","1265","1265.0","","","GCF_001647675.1_ASM164767v1_CDS_0381","","","","","","",""
"GCF_001647675.1_ASM164767v1_CDS_0446","cloud","","1","1","1.0","NA","NA","","","","2042","2042","2042.0","","","GCF_001647675.1_ASM164767v1_CDS_0446","","","","","","",""
"GCF_001647675.1_ASM164767v1_CDS_0574","cloud","","1","1","1.0","NA","NA","","","","164","164","164.0","","","GCF_001647675.1_ASM164767v1_CDS_0574","","","","","","",""
"GCF_001647675.1_ASM164767v1_CDS_0638","cloud","","1","1","1.0","NA","NA","","","","1280","1280","1280.0","","","GCF_001647675.1_ASM164767v1_CDS_0638","","","","","","",""
"GCF_001647675.1_ASM164767v1_CDS_0670","cloud","","1","1","1.0","NA","NA","","","","506","506","506.0","","","GCF_001647675.1_ASM164767v1_CDS_0670","","","","","","",""
"GCF_001647675.1_ASM164767v1_CDS_0702","cloud","","1","1","1.0","NA","NA","","","","215","215","215.0","","","GCF_001647675.1_ASM164767v1_CDS_0702","","","","","","",""
"GCF_001647675.1_ASM164767v1_CDS_0734","cloud","","1","1","1.0","NA","NA","","","","419","419","419.0","","","GCF_001647675.1_ASM164767v1_CDS_0734","","","","","","",""
"GCF_001647675.1_ASM164767v1_CDS_0766","shell","","7","7","1.0","NA","NA","","","","662","692","683.0","GCF_001278715.1_ASM127871v1_CDS_2460","","GCF_001647675.1_ASM164767v1_CDS_0766","GCF_002688565.1_ASM268856v1_CDS_0076","GCF_002934695.1_ASM293469v1_CDS_1853","GCF_002165295.2_ASM216529v2_CDS_0986","","","GCF_001696615.3_ASM169661v3_CDS_0961","GCF_002165305.2_ASM216530v2_CDS_2065"
"GCF_001647675.1_ASM164767v1_CDS_0798","cloud","","1","1","1.0","NA","NA","","","","686","686","686.0","","","GCF_001647675.1_ASM164767v1_CDS_0798","","","","","","",""
"GCF_001647675.1_ASM164767v1_CDS_0830","persistent","","10","10","1.0","NA","NA","","","","1205","1220","1213.1","GCF_001278715.1_ASM127871v1_CDS_0563","GCF_002165255.2_ASM216525v2_CDS_0953","GCF_001647675.1_ASM164767v1_CDS_0830","GCF_002688565.1_ASM268856v1_CDS_2949","GCF_002934695.1_ASM293469v1_CDS_1752","GCF_002165295.2_ASM216529v2_CDS_1212","GCA_001581975.1_ASM158197v1_CDS_1003","GCF_001612555.1_ASM161255v1_CDS_1293","GCF_001696615.3_ASM169661v3_CDS_3116","GCF_002165305.2_ASM216530v2_CDS_1902"
"GCF_001647675.1_ASM164767v1_CDS_0958","cloud","","1","1","1.0","NA","NA","","","","425","425","425.0","","","GCF_001647675.1_ASM164767v1_CDS_0958","","","","","","",""
"GCF_002165295.2_ASM216529v2_CDS_2613","cloud","","2","2","1.0","NA","NA","","","","1226","1244","1235.0","","","","","","GCF_002165295.2_ASM216529v2_CDS_2613","","","GCF_001696615.3_ASM169661v3_CDS_0903",""
"GCF_002165295.2_ASM216529v2_CDS_2677","cloud","","1","1","1.0","NA","NA","","","","500","500","500.0","","","","","","GCF_002165295.2_ASM216529v2_CDS_2677","","","",""
"GCF_002165295.2_ASM216529v2_CDS_2709","cloud","","1","1","1.0","NA","NA","","","","1661","1661","1661.0","","","","","","GCF_002165295.2_ASM216529v2_CDS_2709","","","",""
"GCF_002165295.2_ASM216529v2_CDS_2773","cloud","","1","1","1.0","NA","NA","","","","1241","1241","1241.0","","","","","","GCF_002165295.2_ASM216529v2_CDS_2773","","","",""
"GCF_002165295.2_ASM216529v2_CDS_2805","cloud","","1","1","1.0","NA","NA","","","","914","914","914.0","","","","","","GCF_002165295.2_ASM216529v2_CDS_2805","","","",""
"GCF_002165295.2_ASM216529v2_CDS_2869","cloud","","1","1","1.0","NA","NA","","","","392","392","392.0","","","","","","GCF_002165295.2_ASM216529v2_CDS_2869","","","",""
"GCF_002165295.2_ASM216529v2_CDS_2933","cloud","","1","1","1.0","NA","NA","","","","554","554","554.0","","","","","","GCF_002165295.2_ASM216529v2_CDS_2933","","","",""
"GCF_002165295.2_ASM216529v2_CDS_2965","cloud","","1","1","1.0","NA","NA","","","","1775","1775","1775.0","","","","","","GCF_002165295.2_ASM216529v2_CDS_2965","","","",""
"GCF_002165295.2_ASM216529v2_CDS_2997","cloud","","1","1","1.0","NA","NA","","","","599","599","599.0","","","","","","GCF_002165295.2_ASM216529v2_CDS_2997","","","",""
"GCF_002165295.2_ASM216529v2_CDS_3029","cloud","","1","1","1.0","NA","NA","","","","698","698","698.0","","","","","","GCF_002165295.2_ASM216529v2_CDS_3029","","","",""
"GCF_002165295.2_ASM216529v2_CDS_3093","cloud","","1","1","1.0","NA","NA","","","","1169","1169","1169.0","","","","","","GCF_002165295.2_ASM216529v2_CDS_3093","","","",""
"GCF_002165295.2_ASM216529v2_CDS_3125","cloud","","1","1","1.0","NA","NA","","","","539","539","539.0","","","","","","GCF_002165295.2_ASM216529v2_CDS_3125","","","",""
"GCF_002165295.2_ASM216529v2_CDS_3157","cloud","","1","1","1.0","NA","NA","","","","761","761","761.0","","","","","","GCF_002165295.2_ASM216529v2_CDS_3157","","","",""
"GCF_002165295.2_ASM216529v2_CDS_3189","cloud","","3","3","1.0","NA","NA","","","","599","617","606.0","","","","","","GCF_002165295.2_ASM216529v2_CDS_3189","","GCF_001612555.1_ASM161255v1_CDS_0102","","GCF_002165305.2_ASM216530v2_CDS_3033"
"GCF_002165295.2_ASM216529v2_CDS_3253","cloud","","1","1","1.0","NA","NA","","","","359","359","359.0","","","","","","GCF_002165295.2_ASM216529v2_CDS_3253","","","",""
"GCF_002165295.2_ASM216529v2_CDS_3285","cloud","","1","1","1.0","NA","NA","","","","1286","1286","1286.0","","","","","","GCF_002165295.2_ASM216529v2_CDS_3285","","","",""
"GCF_002165295.2_ASM216529v2_CDS_3381","cloud","","2","2","1.0","NA","NA","","","","1487","1487","1487.0","","","","","","GCF_002165295.2_ASM216529v2_CDS_3381","GCA_001581975.1_ASM158197v1_CDS_4059","","",""
"GCA_001581975.1_ASM158197v1_CDS_0021","cloud","","1","1","1.0","NA","NA","","","","194","194","194.0","","","","","","","GCA_001581975.1_ASM158197v1_CDS_0021","","",""
"GCA_001581975.1_ASM158197v1_CDS_0053","cloud","","1","1","1.0","NA","NA","","","","470","470","470.0","","","","","","","GCA_001581975.1_ASM158197v1_CDS_0053","","",""
"GCA_001581975.1_ASM158197v1_CDS_0085","cloud","","1","2","2.0","NA","NA","","","","173","800","486.5","","","","","","","GCA_001581975.1_ASM158197v1_CDS_0085" "GCA_001581975.1_ASM158197v1_CDS_0073","","",""
"GCA_001581975.1_ASM158197v1_CDS_0117","cloud","","1","1","1.0","NA","NA","","","","563","563","563.0","","","","","","","GCA_001581975.1_ASM158197v1_CDS_0117","","",""
"GCA_001581975.1_ASM158197v1_CDS_0149","cloud","","1","1","1.0","NA","NA","","","","212","212","212.0","","","","","","","GCA_001581975.1_ASM158197v1_CDS_0149","","",""
"GCA_001581975.1_ASM158197v1_CDS_0181","cloud","","1","1","1.0","NA","NA","","","","575","575","575.0","","","","","","","GCA_001581975.1_ASM158197v1_CDS_0181","","",""
"GCA_001581975.1_ASM158197v1_CDS_0213","cloud","","1","1","1.0","NA","NA","","","","695","695","695.0","","","","","","","GCA_001581975.1_ASM158197v1_CDS_0213","","",""
"GCA_001581975.1_ASM158197v1_CDS_0245","cloud","","1","1","1.0","NA","NA","","","","314","314","314.0","","","","","","","GCA_001581975.1_ASM158197v1_CDS_0245","","",""
"GCA_001581975.1_ASM158197v1_CDS_0277","cloud","","1","1","1.0","NA","NA","","","","1619","1619","1619.0","","","","","","","GCA_001581975.1_ASM158197v1_CDS_0277","","",""
"GCA_001581975.1_ASM158197v1_CDS_0341","cloud","","1","1","1.0","NA","NA","","","","554","554","554.0","","","","","","","GCA_001581975.1_ASM158197v1_CDS_0341","","",""
"GCA_001581975.1_ASM158197v1_CDS_0373","cloud","","1","1","1.0","NA","NA","","","","1277","1277","1277.0","","","","","","","GCA_001581975.1_ASM158197v1_CDS_0373","","",""
"GCA_001581975.1_ASM158197v1_CDS_0405","cloud","","1","1","1.0","NA","NA","","","","653","653","653.0","","","","","","","GCA_001581975.1_ASM158197v1_CDS_0405","","",""
"GCA_001581975.1_ASM158197v1_CDS_0437","cloud","","1","1","1.0","NA","NA","","","","728","728","728.0","","","","","","","GCA_001581975.1_ASM158197v1_CDS_0437","","",""
"GCA_001581975.1_ASM158197v1_CDS_0501","cloud","","1","1","1.0","NA","NA","","","","587","587","587.0","","","","","","","GCA_001581975.1_ASM158197v1_CDS_0501","","",""
"GCA_001581975.1_ASM158197v1_CDS_0534","cloud","","1","1","1.0","NA","NA","","","","371","371","371.0","","","","","","","GCA_001581975.1_ASM158197v1_CDS_0534","","",""
"GCA_001581975.1_ASM158197v1_CDS_0599","cloud","","1","1","1.0","NA","NA","","","","1658","1658","1658.0","","","","","","","GCA_001581975.1_ASM158197v1_CDS_0599","","",""
"GCA_001581975.1_ASM158197v1_CDS_0631","cloud","","1","1","1.0","NA","NA","","","","860","860","860.0","","","","","","","GCA_001581975.1_ASM158197v1_CDS_0631","","",""
"GCA_001581975.1_ASM158197v1_CDS_0663","cloud","","1","1","1.0","NA","NA","","","","923","923","923.0","","","","","","","GCA_001581975.1_ASM158197v1_CDS_0663","","",""
"GCA_001581975.1_ASM158197v1_CDS_0695","cloud","","1","1","1.0","NA","NA","","","","503","503","503.0","","","","","","","GCA_001581975.1_ASM158197v1_CDS_0695","","",""
"GCA_001581975.1_ASM158197v1_CDS_0759","cloud","","2","2","1.0","NA","NA","","","","1016","1019","1017.5","","GCF_002165255.2_ASM216525v2_CDS_1915","","","","","GCA_001581975.1_ASM158197v1_CDS_0759","","",""
"GCA_001581975.1_ASM158197v1_CDS_0823","cloud","","1","1","1.0","NA","NA","","","","437","437","437.0","","","","","","","GCA_001581975.1_ASM158197v1_CDS_0823","","",""
"GCA_001581975.1_ASM158197v1_CDS_0887","cloud","","1","1","1.0","NA","NA","","","","965","965","965.0","","","","","","","GCA_001581975.1_ASM158197v1_CDS_0887","","",""
"GCA_001581975.1_ASM158197v1_CDS_0983","persistent","","10","10","1.0","NA","NA","","","","689","698","694.4","GCF_001278715.1_ASM127871v1_CDS_0588","GCF_002165255.2_ASM216525v2_CDS_1709","GCF_001647675.1_ASM164767v1_CDS_1551","GCF_002688565.1_ASM268856v1_CDS_1912","GCF_002934695.1_ASM293469v1_CDS_0747","GCF_002165295.2_ASM216529v2_CDS_1188","GCA_001581975.1_ASM158197v1_CDS_0983","GCF_001612555.1_ASM161255v1_CDS_1155","GCF_001696615.3_ASM169661v3_CDS_3094","GCF_002165305.2_ASM216530v2_CDS_1927"
"GCA_001581975.1_ASM158197v1_CDS_1015","cloud","","1","1","1.0","NA","NA","","","","1112","1112","1112.0","","","","","","","GCA_001581975.1_ASM158197v1_CDS_1015","","",""
"GCA_001581975.1_ASM158197v1_CDS_1079","cloud","","1","1","1.0","NA","NA","","","","371","371","371.0","","","","","","","GCA_001581975.1_ASM158197v1_CDS_1079","","",""
"GCA_001581975.1_ASM158197v1_CDS_1111","cloud","","1","1","1.0","NA","NA","","","","2432","2432","2432.0","","","","","","","GCA_001581975.1_ASM158197v1_CDS_1111","","",""
"GCA_001581975.1_ASM158197v1_CDS_1143","persistent","","10","14","1.4","NA","NA","","","","215","1409","1101.93","GCF_001278715.1_ASM127871v1_CDS_2500","GCF_002165255.2_ASM216525v2_CDS_0932","GCF_001647675.1_ASM164767v1_CDS_0802","GCF_002688565.1_ASM268856v1_CDS_2989" "GCF_002688565.1_ASM268856v1_CDS_0035" "GCF_002688565.1_ASM268856v1_CDS_2990" "GCF_002688565.1_ASM268856v1_CDS_2991" "GCF_002688565.1_ASM268856v1_CDS_2988","GCF_002934695.1_ASM293469v1_CDS_1792","GCF_002165295.2_ASM216529v2_CDS_2304","GCA_001581975.1_ASM158197v1_CDS_1143","GCF_001612555.1_ASM161255v1_CDS_2235","GCF_001696615.3_ASM169661v3_CDS_0820","GCF_002165305.2_ASM216530v2_CDS_0843"
"GCA_001581975.1_ASM158197v1_CDS_1239","cloud","","1","1","1.0","NA","NA","","","","485","485","485.0","","","","","","","GCA_001581975.1_ASM158197v1_CDS_1239","","",""
"GCA_001581975.1_ASM158197v1_CDS_1271","cloud","","1","1","1.0","NA","NA","","","","530","530","530.0","","","","","","","GCA_001581975.1_ASM158197v1_CDS_1271","","",""
"GCA_001581975.1_ASM158197v1_CDS_1431","cloud","","1","1","1.0","NA","NA","","","","257","257","257.0","","","","","","","GCA_001581975.1_ASM158197v1_CDS_1431","","",""
"GCA_001581975.1_ASM158197v1_CDS_1463","cloud","","1","1","1.0","NA","NA","","","","869","869","869.0","","","","","","","GCA_001581975.1_ASM158197v1_CDS_1463","","",""
"GCA_001581975.1_ASM158197v1_CDS_1495","cloud","","1","1","1.0","NA","NA","","","","230","230","230.0","","","","","","","GCA_001581975.1_ASM158197v1_CDS_1495","","",""
"GCA_001581975.1_ASM158197v1_CDS_1559","cloud","","1","1","1.0","NA","NA","","","","719","719","719.0","","","","","","","GCA_001581975.1_ASM158197v1_CDS_1559","","",""
